Orthogroup	gene_id	Accession_number	db_source	pident	alnlen	qcovhsp	scovhsp	evalue	bitscore
OG0002112	AG-917-I17_00292	A0A382X192	TrEMBL	86.2	130	34.5	99.2	1.01e-72	232
OG0002115	NP1_00393	A0A6H1Q2E7	TrEMBL	99.5	220	100	99.5	7.539999999999999e-159	447
OG0002116	LSUCC0530_01055	A0A966HPF9	TrEMBL	96.3	27	18	100	2.51e-7	54.3
OG0002120	AG-414-B08_00409	A0A382RGN6	TrEMBL	86	100	97.1	100	2.55e-52	168
OG0002121	NP1_01485	A0A6H1Q3R6	TrEMBL	100	308	100	100	4.479999999999999e-222	614
OG0002123	ETNP2013_S02_SV82_300m_MAG_01_00376	A0A381SCH4	TrEMBL	97	164	94.8	100	1.5199999999999998e-110	321
OG0002126	MKE-138_00886	A0A845S8K5	TrEMBL	98.8	85	100	100	1.09e-52	168
OG0002128	HTCC1002_00098	Q1UZN1	TrEMBL	100	566	100	100	0	1122
OG0002129	NP1_00784	A0A6H1Q1X3	TrEMBL	100	110	100	100	1.06e-66	205
OG0002130	HTCC1002_00107	Q1UZM1	TrEMBL	100	929	100	100	0	1812
OG0002139	AH-287-F15_01034	A0A382C8Z1	TrEMBL	93.2	88	20.5	100	9.609999999999999e-46	162
OG0002144	AG-899-O02_00306	A4GJN2	TrEMBL	98.6	368	100	100	4.81e-270	741
OG0002148	NP1_00351	A0A6H1Q0Q7	TrEMBL	100	152	100	100	8.46e-93	275
OG0002150	HTCC1062_01300	Q4FL46	TrEMBL	100	458	100	100	0	921
OG0002153	NP1_00776	A0A6H1Q471	TrEMBL	100	204	100	100	2.2699999999999997e-145	412
OG0002154	ME-17_00917	A0A966LZF6	TrEMBL	96.3	108	100	99.1	3.8599999999999996e-66	204
OG0002155	ETNP2013_S02_SV82_300m_MAG_01_00322	A0A381RWX9	TrEMBL	98.5	411	100	100	1.15e-292	801
OG0002156	AG-891-J04_00738	A0A382AJN7	TrEMBL	90.2	41	12.9	87.2	1.11e-14	77.4
OG0002158	HTCC9565_01040	A0ABX1T1C6	TrEMBL	100	213	100	100	2.44e-149	422
OG0002160	HTCC9565_00326	A0ABX1T298	TrEMBL	100	290	100	100	3.81e-214	593
OG0002164	HTCC1062_01172	Q4FLH3	TrEMBL	100	319	100	100	1.01e-203	569
OG0002167	Uisw_114_00900	Q6SHL3	TrEMBL	92.7	55	100	15.4	2.11e-25	104
OG0002189	ME-33_00176	A0A845SC89	TrEMBL	94.9	98	24.9	100	9.999999999999999e-57	190
OG0002192	LSUCC0530_00071	A0A966HQL8	TrEMBL	99.3	151	100	100	6.46e-92	272
OG0002196	HTCC1040_01140	Q4FL43	TrEMBL	100	443	100	100	1.62e-305	839
OG0002197	HTCC1002_00715	Q1V1W4	TrEMBL	100	380	100	100	3.29e-274	752
OG0002199	AG-426-K09_00190	A0ABX1T0K8	TrEMBL	92.6	284	98.6	95.6	1.6499999999999997e-175	495
OG0002204	NP1_01491	A0A6H1Q422	TrEMBL	100	120	100	100	8.690000000000001e-73	221
OG0002205	HTCC1002_00083	Q1UZP6	TrEMBL	100	297	100	100	2.2199999999999997e-196	548
OG0002206	MED602_01171	A0A382TPT8	TrEMBL	87.8	82	17.2	100	1.07e-39	147
OG0002233	HTCC1002_00089	Q1UZP0	TrEMBL	100	132	100	100	1.23e-98	288
OG0002235	HTCC9565_01014	A0ABX1T2N1	TrEMBL	100	302	100	100	1.73e-191	536
OG0002237	MKE-138_00388	A0A966HQM6	TrEMBL	91.6	215	100	100	7.09e-134	384
OG0002238	ETNP2013_S02_SV82_300m_MAG_01_00495	A0A381QV53	TrEMBL	97.8	650	100	100	0	1295
OG0002239	HTCC1002_00017	Q4FLA3	TrEMBL	100	141	100	100	7.799999999999999e-95	279
OG0002243	HTCC9565_00277	A0ABX1SZ67	TrEMBL	100	173	100	100	4.389999999999999e-121	348
OG0002259	AG-447-M05_00466	A0A382VNL6	TrEMBL	87.7	65	80.2	100	6.19e-34	120
OG0002262	HTCC9565_00123	A0ABX1T1R5	TrEMBL	100	37	100	100	2.49e-15	70.5
OG0002263	AG-891-J04_01246	A4GJM5	TrEMBL	92.4	79	100	100	2.54e-19	83.6
OG0002266	HTCC1062_00560	Q4FN70	TrEMBL	100	449	100	100	1.2e-305	853
OG0002268	NP1_01475	A0A6H1Q3Q6	TrEMBL	100	72	100	100	3.3e-48	155
OG0002270	HTCC9565_00224	A0ABX1SZ24	TrEMBL	100	219	100	100	2.46e-136	390
OG0002274	NP1_00683	A0A6H1Q2T9	TrEMBL	100	445	100	100	3.07e-305	854
OG0002277	AG-893-M03_00907	A0A381Z5D7	TrEMBL	96.6	381	100	100	1.71e-281	771
OG0002278	HTCC9565_01350	A0ABX1T4L6	TrEMBL	100	48	100	100	3.45e-24	93.6
OG0002284	NP1_01451	A0A6H1Q4X0	TrEMBL	100	104	93.7	100	3.72e-66	204
OG0002289	ME-31_01002	A0A966LXK7	TrEMBL	92	400	100	100	1.64e-259	717
OG0002292	NP1_01483	A0A6H1Q500	TrEMBL	100	965	100	100	0	1859
OG0002297	AG-414-B08_00412	A0A382MDA6	TrEMBL	95.1	284	48.7	100	9.239999999999999e-190	543
OG0002298	AG-414-B08_00413	A0A382MH80	TrEMBL	95.7	69	16.1	100	7.279999999999999e-37	139
OG0002301	Uisw_094_00391	A0A381W119	TrEMBL	92.9	785	100	100	0	1549
OG0002304	HTCC9565_01354	A0ABX1T411	TrEMBL	100	472	100	100	0	908
OG0002306	AG-900-I19_00013	A0A382F8M7	TrEMBL	100	23	48.9	92	2.02e-7	50.8
OG0002312	NP1_00781	A0A6H1Q260	TrEMBL	100	329	100	100	2.64e-236	652
OG0002316	HTCC9565_00133	A0ABX1SYS8	TrEMBL	100	292	100	100	9.93e-202	561
OG0002320	HTCC1002_00106	Q1UZM2	TrEMBL	100	151	100	100	7.29e-98	287
OG0002322	ETNP2013_S02_SV82_300m_MAG_01_00601	A0A381Y210	TrEMBL	96.6	295	100	100	1.1299999999999998e-213	592
OG0002349	NP1_01478	A0A6H1Q5T7	TrEMBL	100	673	100	100	0	1300
OG0002353	HTCC1002_00095	Q1UZN4	TrEMBL	100	494	100	100	0	991
OG0002360	HTCC1002_00109	Q1UZL9	TrEMBL	100	508	100	100	0	1032
OG0002364	HTCC9565_00230	A0ABX1T0J0	TrEMBL	100	389	100	100	1.03e-277	762
OG0002365	NP1_00769	A0A6H1Q1V4	TrEMBL	100	530	100	100	0	1068
OG0002366	HTCC9565_00612	A0ABX1T025	TrEMBL	100	446	100	100	3.7899999999999997e-302	828
OG0002372	ETNP2013_S02_SV82_300m_MAG_01_00141	A0A381YYH1	TrEMBL	97.6	211	100	100	2.34e-146	415
OG0002374	AG-464-P13_01085	A0A383E845	TrEMBL	93.5	170	42.5	98.8	2.74e-111	332
OG0002375	AG-439-E23_00767	A0A382C2A5	TrEMBL	87	440	98.4	98.7	3.0999999999999994e-299	821
OG0002376	HTCC1062_01024	Q4FLW5	TrEMBL	100	224	100	100	2.4299999999999994e-159	449
OG0002391	HTCC1040_01018	Q4FLG9	TrEMBL	100	119	100	100	2.2300000000000003e-79	238
OG0002410	AG-464-P13_01088	A0A382WZL8	TrEMBL	96.7	273	35.1	100	1.36e-172	506
OG0002412	HTCC1002_01014	Q1V125	TrEMBL	100	125	100	100	2.4500000000000003e-79	238
OG0002413	AG-464-P13_01084	A0A382YW84	TrEMBL	93.8	64	62.7	100	2.0699999999999998e-35	124
OG0002419	NP1_01463	A0A6H1Q3P5	TrEMBL	100	423	100	100	0	862
OG0002426	HTCC1002_00719	Q1V1W0	TrEMBL	100	457	100	100	5.3899999999999995e-303	832
OG0002427	AG-464-P13_00170	A0A383CKZ0	TrEMBL	87.6	193	46.2	100	1.05e-115	345
OG0002435	ME-18_00938	A0A845S8L2	TrEMBL	90.6	278	100	100	6.299999999999999e-182	510
OG0002436	MiE-29_00010	A0A966LYP2	TrEMBL	94.8	58	41.1	90.6	6.68e-30	112
OG0002437	HTCC1013_01062	Q4FLB5	TrEMBL	100	133	100	100	7.679999999999999e-89	263
OG0002438	ME-31_00084	A0A845SAX4	TrEMBL	89.9	148	100	100	1.66e-88	263
OG0002440	NP1_01488	A0A6H1Q5U7	TrEMBL	100	75	100	100	2.67e-44	146
OG0002441	AAA795-D22_00374	D6PKG0	TrEMBL	90	30	40.5	31.9	2.19e-4	45.8
OG0002442	AG-899-M07_00863	A0A7S6C5V3	TrEMBL	97.5	121	100	100	5.86e-76	229
OG0002455	AG-404-O05_00845	A0A382WGF8	TrEMBL	90.3	154	100	100	1.5799999999999998e-98	289
OG0002456	ETNP2013_S02_SV82_300m_MAG_01_00323	A0A381RYZ8	TrEMBL	96.9	452	100	100	0	890
OG0002458	AG-464-P13_00852	A0A381WV79	TrEMBL	98.6	278	100	100	5.209999999999998e-215	594
OG0002459	AG-901-I06_00757	A0A382N6L2	TrEMBL	86.3	80	65.6	89.9	1.15e-44	149
OG0002460	AG-464-P13_00857	A0A382CA65	TrEMBL	89.2	139	100	100	3.72e-83	249
OG0002461	AG-414-B08_01054	A0A382Z3T4	TrEMBL	91.5	129	100	100	6.16e-84	250
OG0002462	AG-901-I06_00762	A0A382ILK1	TrEMBL	92.9	269	40.8	90.9	6.619999999999999e-159	468
OG0002463	HTCC1002_00091	Q1UZN8	TrEMBL	100	306	100	100	6.269999999999999e-212	588
OG0002467	AH-287-F15_01288	A0ABT1CT33	TrEMBL	87.6	339	100	100	2.9399999999999993e-215	600
OG0002468	AG-414-E02_01057	A0A382QQU1	TrEMBL	86	57	33.7	100	1.0300000000000001e-29	112
OG0002469	ARS1_00966	B3T159	TrEMBL	95.5	67	100	100	2.36e-39	133
OG0002470	AG-414-E02_01059	A0A382K1B6	TrEMBL	95	100	48.5	100	3.23e-58	187
OG0002471	ETNP2013_S02_SV82_300m_MAG_01_00485	A0A383A2P0	TrEMBL	97.1	35	44.3	100	1.67e-15	72.8
OG0002474	NP1_01472	A0A6H1Q647	TrEMBL	100	287	100	100	1.34e-192	538
OG0002475	NP1_01476	A0A6H1Q5D8	TrEMBL	100	192	100	100	7.969999999999999e-131	374
OG0002476	NP1_01466	A0A6H1Q400	TrEMBL	100	220	100	100	1.23e-141	404
OG0002478	MED602_01203	U3RK69	TrEMBL	93.9	66	100	15.9	5.699999999999999e-32	123
OG0002490	NP1_01474	A0A6H1Q447	TrEMBL	100	91	100	100	1.38e-51	166
OG0002492	MED605_00857	Q69HV2	TrEMBL	89.2	399	69.2	99.8	4.5399999999999994e-263	733
OG0002513	HTCC9565_00614	A0ABX1T318	TrEMBL	100	84	100	100	2.48e-53	169
OG0002525	HTCC9565_01037	A0ABX1T1A4	TrEMBL	100	164	100	100	2.29e-114	330
OG0002528	AG-422-C21_01352	A0ABY8FLD7	TrEMBL	85.7	28	10.3	46.7	5.29e-6	53.5
OG0002533	NP1_01479	A0A6H1Q4H7	TrEMBL	100	153	100	100	1.3099999999999999e-110	320
OG0002535	NP1_01489	A0A6H1Q4I6	TrEMBL	100	129	98.5	100	1.99e-94	277
OG0002536	NP1_01468	A0A6H1Q5S7	TrEMBL	100	538	100	100	0	1021
OG0002537	HTCC1002_01274	Q1V0B6	TrEMBL	100	128	100	100	2.9899999999999998e-61	193
OG0002542	BACL5_MAG-120820-bin39_00260	A0A383ARZ2	TrEMBL	85.2	61	44.2	100	6.799999999999999e-31	114
OG0002556	MiE-29_00449	A0A964V0F8	TrEMBL	92.5	107	100	100	1.2099999999999998e-57	182
OG0002572	AG-447-B22_00326	X0XPP7	TrEMBL	99.1	219	46.9	100	1.23e-147	429
OG0002578	HTCC1002_00102	Q1UZM7	TrEMBL	100	203	100	100	5.98e-136	388
OG0002596	NP1_01446	A0A6H1Q4E0	TrEMBL	100	96	100	100	2.05e-62	193
OG0002599	NP1_00780	A0A6H1Q3H5	TrEMBL	100	681	100	100	0	1347
OG0002605	ME-31_00033	A0A845SDH5	TrEMBL	97	535	100	100	0	1050
OG0002609	NP1_01481	A0A6H1Q413	TrEMBL	100	551	100	100	0	1053
OG0002610	NP1_01482	A0A6H1Q657	TrEMBL	100	936	100	100	0	1825
OG0002612	NP1_01456	A0A6H1Q5R7	TrEMBL	100	445	100	100	1.14e-291	802
OG0002613	NP1_01453	A0A6H1Q3N5	TrEMBL	100	193	100	100	2.76e-127	365
OG0002614	NP1_01452	A0A6H1Q427	TrEMBL	100	93	100	100	1.8500000000000002e-59	186
OG0002615	NP1_01449	A0A6H1Q629	TrEMBL	100	93	100	100	4.06e-54	172
OG0002621	AG-894-E10_00531	A0A382VCU7	TrEMBL	93.8	144	61	100	4.7499999999999994e-89	268
OG0002624	HTCC9565_00965	A0ABX1T117	TrEMBL	100	73	100	100	8.8e-40	134
OG0002643	HTCC1002_00065	Q1UZR6	TrEMBL	100	115	100	100	6.25e-75	226
OG0002645	HTCC1002_00094	Q1UZN5	TrEMBL	100	361	100	100	1.46e-256	706
OG0002646	HTCC1002_00096	Q1UZN3	TrEMBL	100	654	100	100	0	1161
OG0002647	HTCC1002_00097	Q1UZN2	TrEMBL	100	127	100	100	2.25e-85	254
OG0002648	MiE-29_00396	A0A966HM89	TrEMBL	95.2	84	100	100	2.48e-53	169
OG0002649	MKE-138_00258	A0A966HTQ5	TrEMBL	96.6	294	100	100	4.33e-197	550
OG0002653	MiE-29_00952	A0A964UZ97	TrEMBL	89.1	156	100	100	2.9199999999999996e-95	281
OG0002658	ETNP2013_S02_SV82_300m_MAG_01_00346	A0A381UHZ4	TrEMBL	100	38	73.1	97.4	6.21e-18	77.8
OG0002664	NP1_01487	A0A6H1Q421	TrEMBL	100	419	100	100	3.1199999999999996e-285	783
OG0002671	MKE-138_00885	A0A966LXM1	TrEMBL	90.7	528	100	100	0	925
OG0002675	AG-895-F07_00946	A4GJL2	TrEMBL	98.9	90	100	100	2.48e-58	182
OG0002686	AG-390-C19_00821	A0A382PXE4	TrEMBL	86.3	270	97.8	97.1	1.56e-170	481
OG0002688	HTCC9565_01030	A0ABX1T2P8	TrEMBL	100	61	100	100	2.59e-38	130
OG0002689	HTCC1002_01013	Q1V126	TrEMBL	100	131	100	100	5.66e-90	266
OG0002690	HTCC1002_01012	Q1V127	TrEMBL	100	428	100	100	0	873
OG0002696	NP1_00772	A0A6H1Q3S8	TrEMBL	100	284	100	100	1.9999999999999997e-197	550
OG0002697	HTCC1002_00078	Q1UZQ1	TrEMBL	100	212	100	100	1.3599999999999998e-150	426
OG0002707	NP1_01480	A0A6H1Q3R7	TrEMBL	100	167	100	100	3.23e-111	322
OG0002708	NP1_01461	A0A6H1Q4Y0	TrEMBL	100	122	86.5	100	7.36e-80	240
OG0002709	NP1_01458	A0A6H1Q3P8	TrEMBL	100	169	100	100	1.5399999999999997e-119	343
OG0002710	NP1_01457	A0A6H1Q4F0	TrEMBL	100	163	100	100	6.86e-120	344
OG0002711	NP1_01454	A0A6H1Q5B8	TrEMBL	100	353	100	100	9.12e-256	703
OG0002712	NP1_01448	A0A6H1Q3Y3	TrEMBL	100	89	100	100	1.18e-60	188
OG0002713	NP1_01444	A0A6H1Q5Q8	TrEMBL	100	99	100	100	2.26e-65	201
OG0002714	NP1_01442	A0A6H1Q5A8	TrEMBL	100	417	100	100	2.69e-305	847
OG0002717	SAG-MED28_00312	A0A0F7L179	TrEMBL	86.1	108	100	100	3.0699999999999996e-56	179
OG0002718	NP1_01490	A0A6H1Q3S7	TrEMBL	100	126	100	100	4.05e-83	248
OG0002719	MED602_00641	A0A218MKF0	TrEMBL	92.9	42	70	82.4	6.73e-19	80.9
OG0002724	HTCC9565_00761	A0ABX1T400	TrEMBL	100	249	100	100	1.5199999999999998e-179	502
OG0002726	HTCC9565_01039	A0ABX1T197	TrEMBL	100	1031	100	100	0	2059
OG0002750	ME-31_00758	A0A845S4F7	TrEMBL	95.8	313	100	100	1.1799999999999999e-199	558
OG0002752	MKE-138_00389	A0A966HJX9	TrEMBL	95.7	325	100	100	1.0399999999999998e-215	600
OG0002754	ME-18_00047	A0A964XQI1	TrEMBL	92.5	628	100	100	0	1125
OG0002755	ME-33_00060	A0A845S8W5	TrEMBL	90.3	370	100	100	4.4700000000000005e-251	693
OG0002757	LSUCC0530_00079	A0A966M3A5	TrEMBL	86.9	61	100	98.4	5.66e-31	111
OG0002762	ME-17_00298	A0A845SEU9	TrEMBL	95.2	63	100	100	3.7999999999999995e-32	114
OG0002763	MKE-138_00061	A0A964V096	TrEMBL	93.4	121	100	83.4	2.41e-71	219
OG0002764	ME-17_00383	A0A964XQ55	TrEMBL	89.9	207	100	100	4.1399999999999994e-129	371
OG0002765	LSUCC0530_00791	A0A845SB24	TrEMBL	98.2	109	93.2	100	1.11e-40	140
OG0002766	MKE-138_00877	A0A966HJX5	TrEMBL	89.8	274	97.9	97.9	3.259999999999999e-169	478
OG0002768	MKE-138_00874	A0A964UZ49	TrEMBL	96.4	84	100	100	1.4e-41	140
OG0002769	MKE-138_00861	A0A966HNX6	TrEMBL	92.6	121	100	100	6.3400000000000006e-80	239
OG0002770	ME-18_00935	A0A845S6M8	TrEMBL	93.7	142	100	100	3.0399999999999995e-88	262
OG0002771	ME-33_00967	A0A845S5V5	TrEMBL	95.3	85	100	100	8.32e-48	155
OG0002772	ME-17_00924	A0A966HRK8	TrEMBL	96	149	100	100	3.24e-100	293
OG0002773	ME-20_00934	A0A966HMA7	TrEMBL	94.5	199	65.5	100	3.78e-125	365
OG0002778	ETNP2013_S02_SV82_300m_MAG_01_00529	A0A381YN12	TrEMBL	98.7	382	100	100	8.44e-278	761
OG0002819	AG-414-B08_01046	A0A382YUU7	TrEMBL	87.4	87	44.2	100	7.829999999999999e-47	158
OG0002830	NP1_01470	A0A6H1Q3Q7	TrEMBL	100	280	100	100	5.05e-189	528
OG0002832	NP1_01462	A0A6H1Q437	TrEMBL	100	62	100	100	1.95e-38	130
OG0002833	NP1_01459	A0A6H1Q3Z3	TrEMBL	100	153	100	100	6.229999999999999e-109	315
OG0002838	MED602_01004	A0A218MME4	TrEMBL	89	91	96.8	95.8	2.82e-48	157
OG0002840	ETNP2013_S02_SV82_300m_MAG_01_00819	A0A381VNS6	TrEMBL	95.3	149	22.7	100	3.89e-91	288
OG0002851	NP1_01469	A0A6H1Q4F9	TrEMBL	100	73	100	100	3.8599999999999996e-43	143
OG0002863	ETNP2013_S02_SV82_300m_MAG_01_00497	A0A381QVX4	TrEMBL	86.8	106	100	100	4.9e-53	170
OG0002871	ME-17_00969	A0A966HPE6	TrEMBL	96.2	211	100	100	2.4799999999999998e-132	379
OG0002874	AG-920-I23_00330	B3T1S8	TrEMBL	85.4	192	60.2	98.5	1.3399999999999998e-116	343
OG0002892	HTCC1002_00090	Q1UZN9	TrEMBL	100	79	100	100	1.73e-53	169
OG0002896	HTCC9565_00238	A0ABX1SZ37	TrEMBL	100	193	100	100	3.65e-132	377
OG0002910	Uisw_099_02_00837	A0A381XY82	TrEMBL	93.6	249	96.1	98.8	1.43e-160	454
OG0002911	AG-390-G11_00503	A0A381XYK4	TrEMBL	88.2	330	99.4	98.2	1.27e-209	585
OG0002921	ETNP2013_S02_SV82_300m_MAG_01_00587	A0A381SUD0	TrEMBL	100	54	100	100	1.53e-25	97.4
OG0002934	NP1_01471	A0A6H1Q403	TrEMBL	100	70	100	100	3.79e-44	145
OG0002935	NP1_01473	A0A6H1Q4Z0	TrEMBL	100	147	100	100	1.0900000000000001e-97	286
OG0002942	MED602_01302	A0A350P0R8	TrEMBL	88.5	78	25.7	100	1.77e-39	142
OG0002964	HTCC1002_01273	Q1V0B7	TrEMBL	100	100	100	100	9.920000000000001e-65	199
OG0002980	HTCC1002_01237	Q1V0F1	TrEMBL	100	46	100	100	3.4300000000000004e-21	85.9
OG0002982	MiE-29_01008	A0A845S8D6	TrEMBL	91.5	59	100	100	9.59e-4	42.7
OG0002983	NP1_01486	A0A6H1Q5E7	TrEMBL	100	100	100	100	7.86e-62	192
OG0002989	MED605_00049	X1B5X3	TrEMBL	92.9	42	89.4	100	1.04e-15	72
OG0003026	LSUCC0261_00705	A0P6A0	TrEMBL	94.9	59	96.7	100	1.89e-26	100
OG0003064	MED605_00030	A0A221S3X8	TrEMBL	92.5	146	100	100	1.55e-92	273
OG0003077	AG-461-P14_00683	A0A520MG46	TrEMBL	85.3	436	99.3	99.3	2.6399999999999997e-271	750
OG0003078	ETNP2013_S02_SV82_300m_MAG_01_00604	A0A381S1I7	TrEMBL	97.5	439	100	100	8.5e-305	862
OG0003105	HTCC1040_01020	Q4FLG7	TrEMBL	100	242	100	100	5.539999999999998e-183	510
OG0003115	HTCC1002_00077	Q1UZQ2	TrEMBL	100	83	100	100	2.94e-47	154
OG0003144	HTCC1062_00575	Q4FN55	TrEMBL	100	48	100	100	1.5100000000000001e-27	102
OG0003152	AG-916-G19_00934	Q4FMI9	Swiss-Prot	96.7	30	90.9	15.5	3.01e-10	54.3
OG0003153	SAG-MED11_00518	A0ABX1T0K8	TrEMBL	92.3	297	100	100	1.3999999999999995e-183	516
OG0003189	AG-349-I05_00438	A0A382VUC6	TrEMBL	88.6	158	13.9	100	2.43e-89	294
OG0003216	HTCC9565_01155	A0ABX1T353	TrEMBL	100	252	100	100	3.5999999999999996e-184	514
OG0003259	NP1_00774	A0A6H1Q1W3	TrEMBL	100	88	100	100	1.1999999999999998e-55	176
OG0003260	NP1_00768	A0A6H1Q286	TrEMBL	100	316	98.1	100	9.509999999999999e-225	622
OG0003261	NP1_00766	A0A6H1Q454	TrEMBL	100	85	94.4	100	4.02e-45	149
OG0003262	HTCC1002_00733	Q1V1U6	TrEMBL	100	484	100	100	4.3e-305	849
OG0003283	ETNP2013_S02_SV82_300m_MAG_01_00377	A0A381SAR8	TrEMBL	98.3	414	100	100	8.169999999999999e-299	817
OG0003300	AG-892-K09_00544	X1JMT6	TrEMBL	89.2	37	5	97.4	8.83e-13	73.6
OG0003308	NP1_00679	A0A6H1Q284	TrEMBL	100	92	100	100	9.629999999999999e-57	179
OG0003332	NP1_00698	A0A6H1Q3K7	TrEMBL	100	320	100	100	7.889999999999998e-238	655
OG0003333	HTCC9565_01021	A0ABX1T333	TrEMBL	100	201	100	100	2.1199999999999998e-153	432
OG0003341	HTCC9565_00776	A0ABX1T420	TrEMBL	100	604	100	100	0	1180
OG0003366	HTCC1002_00101	Q1UZM8	TrEMBL	100	321	100	100	2.7399999999999994e-234	646
OG0003384	HTCC1002_00092	Q1UZN7	TrEMBL	100	303	100	95	1.3899999999999996e-215	598
OG0003392	ME-33_00049	A0A966M3N0	TrEMBL	93.5	230	59.3	100	1.7899999999999998e-142	413
OG0003402	MED602_01334	J4X136	TrEMBL	94.2	274	89.5	98.9	6.79e-184	516
OG0003403	MED602_01333	J4V435	TrEMBL	87.5	200	82	94.3	2.4099999999999997e-125	363
OG0003405	SAG-MED47_00617	A0A218MKM6	TrEMBL	88.6	158	100	100	5.449999999999999e-101	296
OG0003482	AG-414-E02_01009	B3TCN7	TrEMBL	94.6	298	100	100	3.05e-199	556
OG0003498	HTCC1002_00086	Q1UZP3	TrEMBL	100	193	100	100	2.6799999999999997e-134	383
OG0003502	AG-390-L03_00774	Q4FN00	TrEMBL	93.4	61	98.4	6.9	2.69e-29	118
OG0003508	AG-404-O05_00480	A0A383D310	TrEMBL	88.5	61	53	91	3.4099999999999995e-31	114
OG0003543	NP1_01455	A0A6H1Q3Z1	TrEMBL	100	100	100	100	1.78e-67	206
OG0003599	ARS1_01311	A0A382ZYK5	TrEMBL	85.7	49	30.6	100	4.11e-23	95.5
OG0003649	HTCC9565_01032	A0ABX1T339	TrEMBL	100	638	100	100	0	1245
OG0003650	HTCC9565_01033	A0ABX1T3P7	TrEMBL	100	395	100	100	8.870000000000001e-282	773
OG0003678	NP1_01443	A0A6H1Q3Y2	TrEMBL	100	86	96.6	100	1.49e-49	160
OG0003679	NP1_01460	A0A6H1Q639	TrEMBL	100	74	100	100	2.58e-46	151
OG0003692	HTCC1002_00708	Q4FN58	TrEMBL	100	234	100	100	1.9099999999999997e-161	455
OG0003713	HTCC9565_01036	A0ABX1T1B7	TrEMBL	100	152	100	100	3.6099999999999992e-112	323
OG0003715	HTCC9565_00280	A0ABX1T0M9	TrEMBL	100	111	100	100	8.359999999999999e-69	211
OG0003721	Uisw_114_00819	Q4FLS0	TrEMBL	85	40	97.6	5.4	3.68e-11	65.5
OG0003722	HIMB1321_00345	A0A383A5F8	TrEMBL	91.9	186	73.5	100	9.749999999999998e-119	346
OG0003724	ETNP2013_S02_SV82_300m_MAG_01_00606	A0A381S800	TrEMBL	95.9	221	100	39.8	8.26e-149	434
OG0003727	ETNP2013_S02_SV82_300m_MAG_01_00879	A0A1B2FL51	TrEMBL	92.5	187	100	35.5	7.76e-115	345
OG0003728	ETNP2013_S02_SV82_300m_MAG_01_00741	A0A381ZRS6	TrEMBL	100	77	100	35.8	1.8e-45	154
OG0003758	HTCC9565_01185	A0ABX1T1P3	TrEMBL	100	236	100	100	1.1099999999999999e-129	375
OG0003765	HTCC1002_00133	Q1UZJ5	TrEMBL	100	35	100	68.6	2.59e-16	73.2
OG0003766	HTCC1002_01015	Q1V124	TrEMBL	100	129	100	90.8	4.3699999999999994e-89	264
OG0003787	MED605_00050	A0A350P585	TrEMBL	87.6	97	100	100	1.8899999999999998e-54	173
OG0003789	MED602_00885	A0A520N1K9	TrEMBL	92.4	79	90.8	72.5	1.18e-50	164
OG0003798	NP1_00189	A0A6H1Q0L6	TrEMBL	100	120	100	100	5.23e-83	247
OG0003801	RIS-SAG-41_00556	A0ABY2WXU3	TrEMBL	85.7	28	10.9	100	4.82e-6	52.8
OG0003810	AG-422-N14_00073	A0ABX1T0K8	TrEMBL	90.6	297	100	100	6.649999999999999e-182	512
OG0003811	AG-892-K09_00291	A0ABX1T0K8	TrEMBL	93.7	284	98.6	95.6	5.1699999999999995e-179	504
OG0003813	AG-916-G19_00573	A0A6H1Q5E0	TrEMBL	89	100	94.3	33	2.3299999999999995e-55	183
OG0003946	AG-422-A21_01014	A0A381RN76	TrEMBL	96.4	55	94.8	6.4	6.11e-27	111
OG0003969	AG-426-I10_00140	A4GJZ3	TrEMBL	95.6	90	83.3	22.3	3.23e-51	175
OG0004005	AG-439-D15_01035	A0A382YUK1	TrEMBL	97.7	130	50.6	100	1.3599999999999999e-83	255
OG0004064	AG-464-P13_00661	A0A383E5X8	TrEMBL	96.8	31	86.1	17.1	2.44e-10	61.2
OG0004087	MED602_00662	A0A218MLX2	TrEMBL	89.8	49	100	96.1	2.09e-19	81.6
OG0004208	NP1_01477	A0A6H1Q411	TrEMBL	100	72	100	100	1.3e-45	149
OG0004225	Uisw_106_00637	Q1UZ38	TrEMBL	86.5	52	72.2	12.2	2.12e-19	90.1
OG0004300	ETNP2013_S02_SV82_300m_MAG_01_00317	A0A381RWW1	TrEMBL	99	412	100	97.2	5.84e-294	805
OG0004302	ETNP2013_S02_SV82_300m_MAG_01_00499	A0A381QXK3	TrEMBL	88.1	42	100	100	8.35e-16	72
OG0004304	ARS1_00421	A0A381QV91	TrEMBL	96.9	319	90.1	100	4.889999999999999e-227	629
OG0004305	ETNP2013_S02_SV82_300m_MAG_01_00805	A0A381RZE3	TrEMBL	95.5	380	100	75.8	2.43e-255	709
OG0004306	ETNP2013_S02_SV82_300m_MAG_01_00806	A0A381S1A6	TrEMBL	86.5	96	100	100	5.67e-51	164
OG0004308	ARS1_01150	A0A381RWW1	TrEMBL	89.3	411	99.5	96.9	2.4199999999999999e-268	741
OG0004309	ARS1_00986	B3T0M9	TrEMBL	90.6	160	100	100	3.0099999999999994e-99	291
OG0004310	ARS1_00988	A0A381VRH0	TrEMBL	93.8	64	98.5	16.7	9.809999999999999e-31	119
