Orthogroup	gene_id	genome	Accession_number	db_source	structure_match_type	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0001407	NP1_00982	NP1	A0A6H1Q3M6	TrEMBL	Close sequence match	100	100	100	9.18e-88	261	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0001407	HTCC1062_00301	HTCC1062	Q4FNW6	TrEMBL	Close sequence match	100	100	100	7.01e-87	258	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0001408	HTCC1062_00813	HTCC1062	Q4FMG8	TrEMBL	Close sequence match	100	100	100	6.07e-295	805	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001408	HTCC1002_00478	HTCC1002	Q1V2J9	TrEMBL	Close sequence match	100	100	100	8.62e-295	804	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001408	NP1_00401	NP1	A0A6H1Q191	TrEMBL	Close sequence match	100	100	100	1.37e-291	796	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001409	ARS1_00687	ARS1	A0A382MFE8	TrEMBL	Homologous structure reference	70.9	93.5	99.7	4.09e-187	531	TRUE	NA	NA	COG0412	DLH	Secondary metabolites biosynthesis, transport and catabolism
OG0001409	AG-325-L05_01013	AG-325-L05	A0A382UFB0	TrEMBL	Homologous structure reference	66.5	80.6	99.3	4.29e-133	389	TRUE	NA	NA	COG0412	DLH	Secondary metabolites biosynthesis, transport and catabolism
OG0001409	ETNP2013_S02_SV82_300m_MAG_01_00062	ETNP2013_S02_SV82_300m_MAG_01	A0A382HNF2	TrEMBL	Homologous structure reference	65.6	100	100	2.24e-187	533	TRUE	NA	NA	COG0412	DLH	Secondary metabolites biosynthesis, transport and catabolism
OG0001409	HIMB1715_00986	HIMB1715	A0A382G7N4	TrEMBL	Homologous structure reference	61.2	98.7	99.5	8.5e-162	467	TRUE	NA	NA	COG0412	DLH	Secondary metabolites biosynthesis, transport and catabolism
OG0001409	AG-894-L19_00262	AG-894-L19	A0A381XJX5	TrEMBL	Homologous structure reference	57.4	89.4	97.3	8.29e-131	387	TRUE	NA	NA	COG1506	DAP2	Amino acid transport and metabolism
OG0001410	AG-912-A14_00584	AG-912-A14	A0AAI9F2Y8	TrEMBL	Homologous structure reference	49	98.3	99.3	1.34e-74	239	TRUE	K03924	MoxR-like ATPase [EC:3.6.3.-]	COG0714	MMP0363	General function prediction only
OG0001410	HIMB1427_01446	HIMB1427	A0A2T0B6G2	TrEMBL	Homologous structure reference	46	91.2	87.7	3.41e-69	226	TRUE	K03924	MoxR-like ATPase [EC:3.6.3.-]	COG0714	MMP0363	General function prediction only
OG0001412	AG-365-B19_00481	AG-365-B19	A0A382ARX9	TrEMBL	Homologous structure reference	63.3	92.7	99.3	1.95e-116	345	TRUE	NA	NA	COG1215	BcsA	Cell motility
OG0001412	Uisw_137_01430	Uisw_137	A0A382HWU3	TrEMBL	Homologous structure reference	61.6	94.9	93.2	7.66e-123	365	TRUE	NA	NA	COG1215	BcsA	Cell motility
OG0001412	Uisw_137_01430	Uisw_137	A0A382ML99	TrEMBL	Homologous structure reference	55.2	85.9	99.3	1.78e-94	291	TRUE	NA	NA	COG1215	BcsA	Cell motility
OG0001412	AG-337-C09_00431	AG-337-C09	A0A0F9R756	TrEMBL	Homologous structure reference	50.7	98.7	99.1	1.12e-74	234	TRUE	NA	NA	COG0463	WcaA	Cell wall/membrane/envelope biogenesis
OG0001414	AG-414-B08_01159	AG-414-B08	A0A382SCZ0	TrEMBL	Close sequence match	93.4	100	100	4.27e-145	413	TRUE	K07402	xanthine dehydrogenase accessory factor	COG1975	XdhC	Posttranslational modification, protein turnover, chaperones
OG0001415	AG-430-E20_00392	AG-430-E20	A0A2Z4JV52	TrEMBL	Homologous structure reference	60.4	98.6	98.6	4.44e-53	174	TRUE	NA	NA	COG1942	PptA	Secondary metabolites biosynthesis, transport and catabolism
OG0001415	AG-430-E20_00392	AG-430-E20	A0A9Q7G138	TrEMBL	Homologous structure reference	60.4	98.6	98.6	4.44e-53	174	TRUE	NA	NA	COG1942	PptA	Secondary metabolites biosynthesis, transport and catabolism
OG0001415	SAG-MED15_00888	SAG-MED15	A0A6M9PNF3	TrEMBL	Homologous structure reference	59.6	100	100	3.13e-53	174	TRUE	NA	NA	COG1942	PptA	Secondary metabolites biosynthesis, transport and catabolism
OG0001415	AG-903-K07_01091	AG-903-K07	A0AAW3F866	TrEMBL	Homologous structure reference	49.6	92.5	92.5	1.96e-37	134	TRUE	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	COG1942	PptA	Secondary metabolites biosynthesis, transport and catabolism
OG0001415	AG-903-K07_01091	AG-903-K07	F2LFU5	TrEMBL	Homologous structure reference	49.6	92.5	92.5	1.96e-37	134	TRUE	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	COG1942	PptA	Secondary metabolites biosynthesis, transport and catabolism
OG0001416	AG-915-G14_01165	AG-915-G14	B6BKI3	TrEMBL	Homologous structure reference	44.7	91.5	89.6	2.85e-121	376	TRUE	NA	NA	NA	NA	NA
OG0001416	AG-359-O11_00812	AG-359-O11	A0A1G8DY80	TrEMBL	Homologous structure reference	41.4	95.8	91.1	3.93e-124	384	TRUE	NA	NA	NA	NA	NA
OG0001416	AG-915-G14_01165	AG-915-G14	A0A154L861	TrEMBL	Homologous structure reference	41.1	97.2	95.4	2.65e-116	363	TRUE	NA	NA	NA	NA	NA
OG0001416	AG-915-G14_01165	AG-915-G14	A0A285T5U9	TrEMBL	Homologous structure reference	41.1	97.2	95.4	5.28e-116	363	TRUE	NA	NA	NA	NA	NA
OG0001417	NP1_00421	NP1	A0A6H1Q1B0	TrEMBL	Close sequence match	100	92.3	100	2.26e-59	186	TRUE	NA	NA	NA	NA	NA
OG0001417	HTCC1002_00071	HTCC1002	Q1UZQ8	TrEMBL	Close sequence match	100	92.2	100	6.03e-59	185	TRUE	NA	NA	NA	NA	NA
OG0001418	AG-439-O15_00855	AG-439-O15	A0A382EUI6	TrEMBL	Close sequence match	90.3	100	100	2.34e-125	360	TRUE	K07152	protein SCO1	COG1999	Sco1	Posttranslational modification, protein turnover, chaperones
OG0001418	AG-464-P13_00214	AG-464-P13	A0A381XUW6	TrEMBL	Close sequence match	90.2	94.3	100	1.41e-118	343	TRUE	K07152	protein SCO1	COG1999	Sco1	Posttranslational modification, protein turnover, chaperones
OG0001420	AG-439-C08_00131	AG-439-C08	Q6SHC6	TrEMBL	Homologous structure reference	83.7	98	100	2.12e-52	168	TRUE	NA	NA	COG3398	NA	Transcription
OG0001420	AG-914-I16_01048	AG-914-I16	E7C9Y7	TrEMBL	Homologous structure reference	79.8	97.1	97.1	8.04e-47	154	TRUE	NA	NA	COG1846	MarR	Transcription
OG0001420	AG-917-K06_00772	AG-917-K06	A0A2A5AV43	TrEMBL	Homologous structure reference	62.5	88.9	84.6	1.06e-30	114	TRUE	NA	NA	NA	NA	NA
OG0001420	AH-321-L23_00927	AH-321-L23	A0A366D8B9	TrEMBL	Homologous structure reference	61.8	80.2	84	5.62e-27	105	TRUE	NA	NA	COG1974	LexA	Transcription
OG0001421	AG-439-O15_00197	AG-439-O15	A0A382FAZ9	TrEMBL	Homologous structure reference	70.6	99.6	99.6	3.96e-133	387	TRUE	NA	NA	COG2510	RibN	Coenzyme transport and metabolism
OG0001421	AG-439-O15_00197	AG-439-O15	A0A382YWR4	TrEMBL	Homologous structure reference	68.4	87.1	99.6	1.39e-108	323	TRUE	NA	NA	COG2510	RibN	Coenzyme transport and metabolism
OG0001421	AG-426-O05_00489	AG-426-O05	E7C6F7	TrEMBL	Homologous structure reference	62.8	99.7	99.6	2.65e-116	345	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0001421	AH-287-F15_00463	AH-287-F15	A0A382FGL1	TrEMBL	Homologous structure reference	61.2	100	100	4.39e-110	328	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0001421	AG-439-O15_00197	AG-439-O15	A0A382MBK7	TrEMBL	Homologous structure reference	59.7	99.3	99.3	4.64e-113	336	TRUE	NA	NA	COG2510	RibN	Coenzyme transport and metabolism
OG0001422	HTCC1002_00210	HTCC1002	Q4FLR2	TrEMBL	Close sequence match	100	100	100	8.36e-111	321	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001422	NP1_00134	NP1	A0A6H1Q0T6	TrEMBL	Close sequence match	100	100	100	1.19e-110	320	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001424	HTCC1013_01299	HTCC1013	Q4FPI6	TrEMBL	Close sequence match	100	100	100	6.05e-105	305	TRUE	NA	NA	NA	NA	NA
OG0001424	NP1_01200	NP1	A0A6H1Q526	TrEMBL	Close sequence match	100	100	100	3.5e-104	303	TRUE	NA	NA	NA	NA	NA
OG0001424	HTCC1002_01202	HTCC1002	Q1V0I6	TrEMBL	Close sequence match	100	100	100	1e-103	302	TRUE	NA	NA	NA	NA	NA
OG0001425	AG-918-K09_01197	AG-918-K09	A0A6H1Q0T6	TrEMBL	Homologous structure reference	61.3	91.6	83.9	7.76e-50	166	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001425	AG-918-K09_01197	AG-918-K09	Q1UZC3	TrEMBL	Homologous structure reference	61.3	91.6	83.9	2.56e-48	162	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001425	AG-918-K09_01197	AG-918-K09	Q4FLR2	TrEMBL	Homologous structure reference	61.3	91.6	83.9	2.56e-48	162	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001425	SAG-MED11_00092	SAG-MED11	A0A382GY32	TrEMBL	Homologous structure reference	60.9	95.1	98.7	1.03e-52	174	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001426	AG-917-J06_00238	AG-917-J06	A0AA96L514	TrEMBL	Homologous structure reference	56.2	99.5	100	7.71e-124	370	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0001426	AG-917-J06_00238	AG-917-J06	A0AAU0P812	TrEMBL	Homologous structure reference	56.2	99.5	100	7.71e-124	370	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0001426	AG-917-J06_00238	AG-917-J06	A0AAU0PD76	TrEMBL	Homologous structure reference	56.2	99.5	100	7.71e-124	370	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0001426	AH-287-O09_00377	AH-287-O09	A0A2P8R288	TrEMBL	Homologous structure reference	56.2	97.6	98.6	4.09e-142	417	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0001427	AG-390-G13_00112	AG-390-G13	A0A382KCC2	TrEMBL	Homologous structure reference	62.1	98.3	98.3	2.9e-164	476	TRUE	NA	NA	NA	NA	NA
OG0001427	AG-892-L05_00076	AG-892-L05	A0A0W0ZPR3	TrEMBL	Homologous structure reference	34.6	92.4	92.5	1.84e-54	195	TRUE	NA	NA	NA	NA	NA
OG0001427	Uisw_136_00530	Uisw_136	A0A2U2X3M7	TrEMBL	Homologous structure reference	33.4	89.9	93.5	4.84e-30	129	TRUE	NA	NA	NA	NA	NA
OG0001428	AG-461-E04_00552	AG-461-E04	A0A1B0Z1M1	TrEMBL	Homologous structure reference	53.8	99.4	97	1.64e-115	346	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001428	AG-891-J04_00477	AG-891-J04	A0A381RLE9	TrEMBL	Homologous structure reference	43.5	97.9	97.9	6.3e-94	291	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001428	AG-900-M14_00318	AG-900-M14	A0A382D0I7	TrEMBL	Homologous structure reference	42.9	91.6	100	1.26e-72	234	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001428	AG-900-M14_00318	AG-900-M14	A0A381ZZ56	TrEMBL	Homologous structure reference	40.2	84.2	85.3	3.86e-52	183	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001428	AG-895-F07_00545	AG-895-F07	A0A081B7B1	TrEMBL	Homologous structure reference	35.4	97.6	95.1	5.29e-55	192	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001429	NP1_00696	NP1	A0A6H1Q383	TrEMBL	Close sequence match	100	100	100	3.18e-139	397	TRUE	NA	NA	NA	NA	NA
OG0001430	HTCC1013_00642	HTCC1013	Q4FNX3	TrEMBL	Close sequence match	100	100	100	4.75e-143	406	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001430	NP1_00988	NP1	A0A6H1Q325	TrEMBL	Close sequence match	100	100	100	4.75e-143	406	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001430	HTCC1002_00991	HTCC1002	Q1V148	TrEMBL	Close sequence match	100	100	92.8	2.82e-141	402	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001431	NP1_01009	NP1	A0A6H1Q2H6	TrEMBL	Close sequence match	100	100	100	4.33e-253	697	TRUE	NA	NA	COG3284	AcoR	Transcription
OG0001431	HTCC1040_00112	HTCC1040	Q4FNZ5	TrEMBL	Close sequence match	100	100	100	6.15e-253	697	TRUE	NA	NA	COG3284	AcoR	Transcription
OG0001432	HTCC1002_00103	HTCC1002	Q1UZM5	TrEMBL	Close sequence match	100	100	100	8.37e-135	384	TRUE	NA	NA	NA	NA	NA
OG0001432	HTCC1040_01017	HTCC1040	Q4FLH0	TrEMBL	Close sequence match	100	100	100	2.31e-132	377	TRUE	NA	NA	NA	NA	NA
OG0001432	NP1_00778	NP1	A0A6H1Q297	TrEMBL	Close sequence match	100	100	91.4	5.04e-120	345	TRUE	NA	NA	NA	NA	NA
OG0001433	NP1_00246	NP1	A0A6H1Q0U7	TrEMBL	Close sequence match	100	100	100	1.52e-231	639	TRUE	NA	NA	NA	NA	NA
OG0001433	HTCC1002_00066	HTCC1002	Q1UZR5	TrEMBL	Close sequence match	100	100	100	2.16e-231	639	TRUE	NA	NA	NA	NA	NA
OG0001433	HTCC1013_01027	HTCC1013	Q4FLF1	TrEMBL	Close sequence match	100	100	100	6.19e-231	638	TRUE	NA	NA	NA	NA	NA
OG0001434	Uisw_094_01049	Uisw_094	B3T230	TrEMBL	Homologous structure reference	82.1	100	100	3.5e-238	662	TRUE	NA	NA	COG0075	PucG	Amino acid transport and metabolism
OG0001434	AG-897-G09_00356	AG-897-G09	K2J525	TrEMBL	Homologous structure reference	73.8	97.9	96.2	1.24e-202	572	TRUE	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	COG0075	PucG	Amino acid transport and metabolism
OG0001434	AG-897-G09_00356	AG-897-G09	A0A420WRU5	TrEMBL	Homologous structure reference	73.8	97.9	96.2	2.5e-202	572	TRUE	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	COG0075	PucG	Amino acid transport and metabolism
OG0001434	HTCC7217_00493	HTCC7217	A0A5C7ELN7	TrEMBL	Homologous structure reference	72.6	97.4	94.8	1.94e-200	567	TRUE	NA	NA	COG0075	PucG	Amino acid transport and metabolism
OG0001434	LSUCC0664_00403	LSUCC0664	A0A1F6UVA1	TrEMBL	Homologous structure reference	72.2	98.5	95.5	4.83e-204	576	TRUE	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	COG0075	PucG	Amino acid transport and metabolism
OG0001435	AG-908-C18_00034	AG-908-C18	A0A1M5W601	TrEMBL	Homologous structure reference	87.1	89.7	89.7	3.51e-87	261	TRUE	K07126	uncharacterized protein	COG0790	Sel1	General function prediction only
OG0001435	AG-447-E19_00912	AG-447-E19	A0A944CDC8	TrEMBL	Homologous structure reference	86.9	100	80.3	1.2e-75	230	TRUE	K07126	uncharacterized protein	COG0790	Sel1	General function prediction only
OG0001436	ETNP2013_S02_SV82_300m_MAG_01_00872	ETNP2013_S02_SV82_300m_MAG_01	A0A381WSY3	TrEMBL	Close sequence match	100	100	100	1.69e-38	130	TRUE	NA	NA	NA	NA	NA
OG0001437	AG-422-E09_00835	AG-422-E09	A0A2Z4LP97	TrEMBL	Homologous structure reference	39.1	86.9	82.7	3.09e-53	187	TRUE	K01785	aldose 1-epimerase [EC:5.1.3.3]	COG2017	GalM	Carbohydrate transport and metabolism
OG0001437	AG-349-O05_00641	AG-349-O05	A0A5B7TLM4	TrEMBL	Homologous structure reference	38.2	95.7	81.1	7.58e-48	174	TRUE	K01785	aldose 1-epimerase [EC:5.1.3.3]	COG2017	GalM	Carbohydrate transport and metabolism
OG0001438	HTCC1062_00465	HTCC1062	Q4FNF6	TrEMBL	Close sequence match	100	100	100	1.11e-38	131	TRUE	NA	NA	NA	NA	NA
OG0001438	NP1_00947	NP1	A0A6H1Q4P2	TrEMBL	Close sequence match	100	100	100	1.58e-38	130	TRUE	NA	NA	NA	NA	NA
OG0001439	HTCC1002_00084	HTCC1002	Q1UZP5	TrEMBL	Close sequence match	100	100	100	1.32e-82	246	TRUE	NA	NA	COG3152	YhaH	Function unknown
OG0001440	HTCC1002_00072	HTCC1002	Q1UZQ7	TrEMBL	Close sequence match	100	100	100	6.79e-167	473	TRUE	NA	NA	COG0477	ProP	Carbohydrate transport and metabolism
OG0001441	HIMB1602_00656	HIMB1602	A0A382IMH8	TrEMBL	Homologous structure reference	48.3	81.5	98.4	7.04e-128	383	TRUE	NA	NA	NA	NA	NA
OG0001442	Uisw_114_00966	Uisw_114	A0A7Y6RA46	TrEMBL	Homologous structure reference	51.9	87.2	83.1	2.31e-33	124	TRUE	NA	NA	COG3090	DctM	Carbohydrate transport and metabolism
OG0001442	CPC289_00265	CPC289	A0A4R0PAD8	TrEMBL	Homologous structure reference	51.4	83.5	80.1	1.46e-34	129	TRUE	K21394	TRAP-type transport system small permease protein	COG3090	DctM	Carbohydrate transport and metabolism
OG0001442	RIS-SAG-41_00583	RIS-SAG-41	A0A1B4V0B7	TrEMBL	Homologous structure reference	50.7	84	84	2.02e-35	130	TRUE	NA	NA	COG3090	DctM	Carbohydrate transport and metabolism
OG0001442	MED602_01886	MED602	A0A917UZC8	TrEMBL	Homologous structure reference	49.3	86.5	80.9	7.11e-37	135	TRUE	NA	NA	COG3090	DctM	Carbohydrate transport and metabolism
OG0001443	ARS1_00188	ARS1	A0A381SUC0	TrEMBL	Close sequence match	98.2	100	100	2.3e-71	217	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	ARS1_01062	ARS1	A0A381V795	TrEMBL	Close sequence match	96.3	100	100	5.77e-65	201	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	AG-390-M15_00254	AG-390-M15	A0A383CTZ0	TrEMBL	Close sequence match	91	99.1	100	6.36e-64	198	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	AG-426-I15_00838	AG-426-I15	A0A382H9L6	TrEMBL	Close sequence match	88.7	91.4	95.5	1.02e-59	188	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001444	NP1_00188	NP1	A0A6H1Q0C5	TrEMBL	Close sequence match	100	100	100	3.82e-106	308	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001444	HTCC1002_00260	HTCC1002	Q1UZ74	TrEMBL	Close sequence match	100	100	100	5.22e-95	278	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001444	HTCC1062_01028	HTCC1062	Q4FLW1	TrEMBL	Close sequence match	100	100	98.6	1.73e-107	311	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001445	HTCC1002_01335	HTCC1002	Q1V056	TrEMBL	Close sequence match	100	100	100	1.84e-230	635	TRUE	K16842	allantoinase [EC:3.5.2.5]	COG0726	PgaB	Carbohydrate transport and metabolism
OG0001446	HTCC1013_00090	HTCC1013	Q4FMD3	TrEMBL	Close sequence match	100	100	100	1.02e-19	82	TRUE	NA	NA	NA	NA	NA
OG0001446	HTCC1016_00762	HTCC1016	Q1V2N7	TrEMBL	Close sequence match	100	100	100	1.02e-19	82	TRUE	NA	NA	NA	NA	NA
OG0001447	ETNP2013_S02_SV82_300m_MAG_01_00578	ETNP2013_S02_SV82_300m_MAG_01	A0A381SYX4	TrEMBL	Close sequence match	98.2	80.2	100	2.82e-113	329	TRUE	NA	NA	COG1845	CyoC	Energy production and conversion
OG0001447	AG-439-B12_00561	AG-439-B12	A0A382ESA5	TrEMBL	Close sequence match	95.6	100	100	3.27e-149	423	TRUE	NA	NA	COG1845	CyoC	Energy production and conversion
OG0001448	HTCC1013_01102	HTCC1013	Q4FL76	TrEMBL	Close sequence match	100	100	100	3.31e-86	257	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
OG0001448	HTCC1002_01399	HTCC1002	Q1UZZ0	TrEMBL	Close sequence match	100	100	100	1.35e-85	255	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
OG0001449	HTCC1013_01101	HTCC1013	Q4FL77	TrEMBL	Close sequence match	100	100	100	5.72e-92	271	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
OG0001449	HTCC1002_01400	HTCC1002	Q1UZY9	TrEMBL	Close sequence match	100	100	100	1.15e-91	271	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
OG0001450	HTCC1002_01334	HTCC1002	Q1V057	TrEMBL	Close sequence match	100	100	100	1.87e-240	662	TRUE	K01477	allantoicase [EC:3.5.3.4]	COG4266	Alc	Nucleotide transport and metabolism
OG0001451	AG-915-G13_00062	AG-915-G13	A0A0M4LIF4	TrEMBL	Homologous structure reference	67.8	98.3	100	4.5e-18	79	TRUE	NA	NA	NA	NA	NA
OG0001452	ETNP2013_S02_SV82_300m_MAG_01_00581	ETNP2013_S02_SV82_300m_MAG_01	A0A381SUD2	TrEMBL	Close sequence match	100	100	100	4.6e-50	161	TRUE	NA	NA	NA	NA	NA
OG0001452	AG-447-N21_00241	AG-447-N21	A0A382AVB1	TrEMBL	Close sequence match	93.1	100	100	8.52e-51	163	TRUE	NA	NA	NA	NA	NA
OG0001452	AG-365-L04_01069	AG-365-L04	A0A381XXB6	TrEMBL	Close sequence match	87.4	100	100	4.76e-48	156	TRUE	NA	NA	NA	NA	NA
OG0001453	HTCC1002_01333	HTCC1002	Q1V058	TrEMBL	Close sequence match	100	100	100	5.39e-119	342	TRUE	K01483	ureidoglycolate lyase [EC:4.3.2.3]	COG3194	AllA	Nucleotide transport and metabolism
OG0001454	NP1_00550	NP1	A0A6H1Q2U4	TrEMBL	Close sequence match	100	100	100	1.46e-126	362	TRUE	NA	NA	COG4627	NA	General function prediction only
OG0001454	HTCC1062_00688	HTCC1062	Q4FMU3	TrEMBL	Close sequence match	100	100	100	2.08e-126	362	TRUE	NA	NA	COG4627	NA	General function prediction only
OG0001455	AG-426-C04_00032	AG-426-C04	A0A382I6T1	TrEMBL	Homologous structure reference	55.6	94.7	96.4	2.84e-11	61.6	TRUE	NA	NA	NA	NA	NA
OG0001455	AG-359-G22_00890	AG-359-G22	A0A382RLB0	TrEMBL	Homologous structure reference	54	90.9	80.3	1.9e-07	52	TRUE	NA	NA	NA	NA	NA
OG0001456	MiE-29_00211	MiE-29	E7BB69	TrEMBL	Homologous structure reference	67.5	98.8	95.7	5e-208	589	TRUE	NA	NA	COG4310	NA	General function prediction only
OG0001456	MiE-29_00211	MiE-29	E7BBH0	TrEMBL	Homologous structure reference	67.3	98.8	95.7	7.09e-208	589	TRUE	NA	NA	COG4310	NA	General function prediction only
OG0001456	MiE-29_00211	MiE-29	A0AAP3MCL7	TrEMBL	Homologous structure reference	67.1	98.8	95.7	5.79e-207	587	TRUE	NA	NA	COG4310	NA	General function prediction only
OG0001456	MiE-29_00211	MiE-29	A0A143DE78	TrEMBL	Homologous structure reference	67	98.8	97.2	1.46e-212	600	TRUE	NA	NA	COG4310	NA	General function prediction only
OG0001457	ME-17_00928	ME-17	A0A966HSA6	TrEMBL	Homologous structure reference	76.7	92.4	100	8.5e-75	229	TRUE	K11689	C4-dicarboxylate transporter, DctQ subunit	COG3090	DctM	Carbohydrate transport and metabolism
OG0001457	MKE-138_00680	MKE-138	A0A966HQN2	TrEMBL	Homologous structure reference	72.3	85	100	1.28e-77	238	TRUE	K11689	C4-dicarboxylate transporter, DctQ subunit	COG3090	DctM	Carbohydrate transport and metabolism
OG0001457	MKE-138_00680	MKE-138	A0A966M3U4	TrEMBL	Homologous structure reference	71.1	81.3	96.8	3.11e-73	227	TRUE	K11689	C4-dicarboxylate transporter, DctQ subunit	COG3090	DctM	Carbohydrate transport and metabolism
OG0001457	HIMB1413_00762	HIMB1413	A0A1Y5S6A6	TrEMBL	Homologous structure reference	67.3	83.3	85.1	6.18e-70	220	TRUE	K21394	TRAP-type transport system small permease protein	COG3090	DctM	Carbohydrate transport and metabolism
OG0001457	HIMB1506_00845	HIMB1506	A0A381U950	TrEMBL	Homologous structure reference	65.7	89.4	92.7	5.29e-73	228	TRUE	K21394	TRAP-type transport system small permease protein	COG3090	DctM	Carbohydrate transport and metabolism
OG0001458	AG-439-B12_00562	AG-439-B12	A0A382ETB3	TrEMBL	Close sequence match	96.8	100	100	4.14e-27	102	TRUE	NA	NA	NA	NA	NA
OG0001459	HIMB1695_00509	HIMB1695	A0A382YYJ9	TrEMBL	Homologous structure reference	49	99	84.4	3e-47	164	TRUE	NA	NA	NA	NA	NA
OG0001459	AG-349-L17_00742	AG-349-L17	E0XX90	TrEMBL	Homologous structure reference	45.1	91.9	87.8	4.47e-39	142	TRUE	NA	NA	NA	NA	NA
OG0001459	AG-913-F03_00061	AG-913-F03	A0A1E5Q9I9	TrEMBL	Homologous structure reference	36.2	86.1	82.8	6.55e-21	95.5	TRUE	NA	NA	NA	NA	NA
