Orthogroup	gene_id	genome	Accession_number	db_source	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0000719	HTCC1062_00149	HTCC1062	Q4FPB9	TrEMBL	100	100	100	0	1068	TRUE	NA	NA	COG1132	MdlB	Cell wall/membrane/envelope biogenesis
OG0000719	NP1_01133	NP1	A0A6H1Q579	TrEMBL	100	100	100	0	1065	TRUE	NA	NA	COG1132	MdlB	Cell wall/membrane/envelope biogenesis
OG0000720	HTCC1002_00778	HTCC1002	Q4FNC4	TrEMBL	100	100	100	3.05e-145	412	TRUE	K00945	CMP/dCMP kinase [EC:2.7.4.25]	COG0283	Cmk	Nucleotide transport and metabolism
OG0000720	NP1_00755	NP1	A0A6H1Q237	TrEMBL	100	100	100	8.74e-145	411	TRUE	K00945	CMP/dCMP kinase [EC:2.7.4.25]	COG0283	Cmk	Nucleotide transport and metabolism
OG0000721	HTCC1002_00142	HTCC1002	Q4FLJ9	TrEMBL	100	100	100	1.16e-191	533	TRUE	K01265	methionyl aminopeptidase [EC:3.4.11.18]	COG0024	Map	Translation, ribosomal structure and biogenesis
OG0000721	NP1_00066	NP1	A0A6H1Q093	TrEMBL	100	100	100	2.35e-191	532	TRUE	K01265	methionyl aminopeptidase [EC:3.4.11.18]	COG0024	Map	Translation, ribosomal structure and biogenesis
OG0000722	HTCC1062_00232	HTCC1062	Q4FP35	Swiss-Prot	100	100	100	3.38e-120	340	TRUE	K02113	F-type H+-transporting ATPase subunit delta	COG0712	AtpH	Energy production and conversion
OG0000722	NP1_01050	NP1	A0A6H1Q2W8	TrEMBL	100	100	100	8.61e-118	340	TRUE	K02113	F-type H+-transporting ATPase subunit delta	COG0712	AtpH	Energy production and conversion
OG0000722	HTCC1002_01051	HTCC1002	Q1V0Y8	TrEMBL	100	100	100	1.22e-117	340	TRUE	K02113	F-type H+-transporting ATPase subunit delta	COG0712	AtpH	Energy production and conversion
OG0000722	ETNP2013_S02_SV82_300m_MAG_01_00537	ETNP2013_S02_SV82_300m_MAG_01	A0A381RY18	TrEMBL	100	100	100	2.37e-115	334	TRUE	K02113	F-type H+-transporting ATPase subunit delta	COG0712	AtpH	Energy production and conversion
OG0000723	HTCC1062_01008	HTCC1062	Q4FLX9	TrEMBL	100	100	100	9.11e-179	500	TRUE	K03424	TatD DNase family protein [EC:3.1.21.-]	COG0084	TatD	Cell motility
OG0000723	NP1_00203	NP1	A0A6H1Q1I7	TrEMBL	100	100	100	9.11e-179	500	TRUE	K03424	TatD DNase family protein [EC:3.1.21.-]	COG0084	TatD	Cell motility
OG0000723	HTCC1002_00276	HTCC1002	Q1UZ60	TrEMBL	100	100	98.4	2.59e-179	502	TRUE	K03424	TatD DNase family protein [EC:3.1.21.-]	COG0084	TatD	Cell motility
OG0000724	HTCC1062_01043	HTCC1062	Q4FLU6	Swiss-Prot	100	100	100	2.45e-239	654	TRUE	K03621	phosphate acyltransferase [EC:2.3.1.274]	COG0416	PlsX	Lipid transport and metabolism
OG0000724	HTCC1002_00245	HTCC1002	Q1UZ89	TrEMBL	100	100	100	2.09e-235	650	TRUE	K03621	phosphate acyltransferase [EC:2.3.1.274]	COG0416	PlsX	Lipid transport and metabolism
OG0000724	NP1_00173	NP1	A0A6H1Q0A3	TrEMBL	100	100	99.1	1.64e-234	648	TRUE	K03621	phosphate acyltransferase [EC:2.3.1.274]	COG0416	PlsX	Lipid transport and metabolism
OG0000725	HTCC1002_01190	HTCC1002	Q4FPH4	TrEMBL	100	100	100	5.96e-185	516	TRUE	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	COG0682	Lgt	Cell wall/membrane/envelope biogenesis
OG0000725	NP1_01187	NP1	A0A6H1Q2Z4	TrEMBL	100	100	100	1.03e-184	515	TRUE	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	COG0682	Lgt	Cell wall/membrane/envelope biogenesis
OG0000726	AG-422-B15_00624	AG-422-B15	A4GJK5	TrEMBL	100	100	100	8.22e-110	319	TRUE	K02864	large subunit ribosomal protein L10	COG0244	RplJ	Translation, ribosomal structure and biogenesis
OG0000726	HTCC1002_00158	HTCC1002	Q4FLL0	Swiss-Prot	100	99.4	100	1.08e-107	307	TRUE	K02864	large subunit ribosomal protein L10	COG0244	RplJ	Translation, ribosomal structure and biogenesis
OG0000727	NP1_00204	NP1	A0A6H1Q0Q9	TrEMBL	100	100	100	0	1032	TRUE	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	COG0143	MetG	Translation, ribosomal structure and biogenesis
OG0000727	HTCC1002_00277	HTCC1002	Q1UZ59	TrEMBL	100	100	100	0	1031	TRUE	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	COG0143	MetG	Translation, ribosomal structure and biogenesis
OG0000727	HTCC1062_01007	HTCC1062	Q4FLY0	TrEMBL	100	100	100	0	1030	TRUE	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	COG0143	MetG	Translation, ribosomal structure and biogenesis
OG0000728	HTCC1002_00964	HTCC1002	Q4FNU9	TrEMBL	100	100	100	2.07e-79	238	TRUE	NA	NA	NA	NA	NA
OG0000728	NP1_00964	NP1	A0A6H1Q2R5	TrEMBL	100	100	100	2.94e-79	238	TRUE	NA	NA	NA	NA	NA
OG0000729	HTCC1013_00476	HTCC1013	Q4FNG6	TrEMBL	100	100	90.5	2.11e-50	162	TRUE	NA	NA	COG0271	BolA	Transcription
OG0000729	NP1_00819	NP1	A0A6H1Q202	TrEMBL	100	100	90.5	6.04e-50	161	TRUE	NA	NA	COG0271	BolA	Transcription
OG0000729	HTCC1002_00824	HTCC1002	Q1V1L3	TrEMBL	100	100	90.5	1.22e-49	160	TRUE	NA	NA	COG0271	BolA	Transcription
OG0000730	HTCC1002_00397	HTCC1002	Q4FM91	Swiss-Prot	100	100	100	9.34e-83	240	TRUE	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	COG0838	NuoA	Energy production and conversion
OG0000730	NP1_00316	NP1	A0A6H1Q0X8	TrEMBL	100	100	100	3.38e-80	240	TRUE	K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	COG0838	NuoA	Energy production and conversion
OG0000731	HTCC1062_00905	HTCC1062	Q4FM79	TrEMBL	100	100	100	0	942	TRUE	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	COG1008	NuoM	Energy production and conversion
OG0000731	NP1_00304	NP1	A0A6H1Q0L8	TrEMBL	100	100	100	0	942	TRUE	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	COG1008	NuoM	Energy production and conversion
OG0000731	HTCC1002_00385	HTCC1002	Q1V2U1	TrEMBL	100	100	100	0	941	TRUE	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	COG1008	NuoM	Energy production and conversion
OG0000732	HTCC1013_00879	HTCC1013	Q4FLU8	TrEMBL	100	100	100	4.23e-80	240	TRUE	NA	NA	COG0789	SoxR	Transcription
OG0000732	HTCC1002_00247	HTCC1002	Q1UZ87	TrEMBL	100	100	100	1.72e-79	239	TRUE	NA	NA	COG0789	SoxR	Transcription
OG0000732	NP1_00175	NP1	A0A6H1Q0J2	TrEMBL	100	100	100	2.45e-79	238	TRUE	NA	NA	COG0789	SoxR	Transcription
OG0000733	HTCC1016_00665	HTCC1016	Q4FMP1	TrEMBL	100	100	100	9.95e-41	137	TRUE	K03154	sulfur carrier protein	COG2104	ThiS	Coenzyme transport and metabolism
OG0000733	HTCC1002_00546	HTCC1002	Q1V2D1	TrEMBL	100	100	100	5.77e-40	135	TRUE	K03154	sulfur carrier protein	COG2104	ThiS	Coenzyme transport and metabolism
OG0000733	NP1_00495	NP1	A0A6H1Q3E1	TrEMBL	100	100	100	1.17e-39	134	TRUE	K03154	sulfur carrier protein	COG2104	ThiS	Coenzyme transport and metabolism
OG0000734	HTCC1062_01087	HTCC1062	Q4FLQ3	TrEMBL	100	100	100	2.19e-301	825	TRUE	K01465	dihydroorotase [EC:3.5.2.3]	COG0044	AllB	Nucleotide transport and metabolism
OG0000734	HTCC1002_00201	HTCC1002	Q1UZD2	TrEMBL	100	100	100	4.41e-301	824	TRUE	K01465	dihydroorotase [EC:3.5.2.3]	COG0044	AllB	Nucleotide transport and metabolism
OG0000734	ETNP2013_S02_SV82_300m_MAG_01_00162	ETNP2013_S02_SV82_300m_MAG_01	A0A381SQ55	TrEMBL	100	85.1	100	1.38e-255	707	TRUE	K01465	dihydroorotase [EC:3.5.2.3]	COG0044	AllB	Nucleotide transport and metabolism
OG0000735	HTCC1062_01042	HTCC1062	Q4FLU7	TrEMBL	100	100	100	1.06e-60	189	TRUE	NA	NA	COG0776	HupA	Chromatin structure and dynamics
OG0000735	HTCC1002_00246	HTCC1002	Q1UZ88	TrEMBL	100	100	100	7.57e-60	187	TRUE	NA	NA	COG0776	HupA	Chromatin structure and dynamics
OG0000735	NP1_00174	NP1	A0A6H1Q1T7	TrEMBL	100	100	100	1.53e-59	186	TRUE	NA	NA	COG0776	HupA	Chromatin structure and dynamics
OG0000736	HTCC1002_01341	HTCC1002	Q1V050	TrEMBL	100	100	100	8.95e-287	788	TRUE	NA	NA	COG1520	BamB	Cell wall/membrane/envelope biogenesis
OG0000736	NP1_01350	NP1	A0A6H1Q3P2	TrEMBL	100	99.8	99.5	3.38e-305	835	TRUE	NA	NA	COG1520	BamB	Cell wall/membrane/envelope biogenesis
OG0000737	HTCC1013_01206	HTCC1013	Q4FKX2	TrEMBL	100	100	100	4.24e-65	200	TRUE	NA	NA	NA	NA	NA
OG0000737	HTCC1002_01297	HTCC1002	Q1V094	TrEMBL	100	100	100	1.73e-64	199	TRUE	NA	NA	NA	NA	NA
OG0000738	HTCC1002_01108	HTCC1002	Q1V0T0	TrEMBL	100	100	100	1.67e-210	584	TRUE	NA	NA	COG0329	DapA	Amino acid transport and metabolism
OG0000738	HTCC1013_00767	HTCC1013	Q4FP92	TrEMBL	100	100	100	9.65e-210	582	TRUE	NA	NA	COG0329	DapA	Amino acid transport and metabolism
OG0000738	NP1_01105	NP1	A0A6H1Q4D8	TrEMBL	100	100	100	9.26e-208	577	TRUE	NA	NA	COG0329	DapA	Amino acid transport and metabolism
OG0000739	NP1_00301	NP1	A0A6H1Q2W0	TrEMBL	100	100	100	8.05e-170	477	TRUE	K03525	type III pantothenate kinase [EC:2.7.1.33]	COG1521	CoaX	Coenzyme transport and metabolism
OG0000739	HTCC1002_00382	HTCC1002	Q4FM76	Swiss-Prot	100	100	100	4.3e-170	471	TRUE	K03525	type III pantothenate kinase [EC:2.7.1.33]	COG1521	CoaX	Coenzyme transport and metabolism
OG0000740	NP1_01299	NP1	A0A6H1Q401	TrEMBL	100	100	100	1.17e-266	736	TRUE	K03570	rod shape-determining protein MreC	COG1792	MreC	Cell cycle control, cell division, chromosome partitioning
OG0000740	HTCC1002_01288	HTCC1002	Q1V0A3	TrEMBL	100	100	100	9.03e-189	528	TRUE	K03570	rod shape-determining protein MreC	COG1792	MreC	Cell cycle control, cell division, chromosome partitioning
OG0000741	NP1_00759	NP1	A0A6H1Q1U3	TrEMBL	100	100	100	3.47e-147	417	TRUE	NA	NA	COG0135	TrpF	Amino acid transport and metabolism
OG0000741	HTCC1002_00782	HTCC1002	Q4FNC8	TrEMBL	100	100	100	2.01e-146	415	TRUE	NA	NA	COG0135	TrpF	Amino acid transport and metabolism
OG0000742	HTCC1062_00527	HTCC1062	Q4FN99	Swiss-Prot	100	100	100	3.63e-244	668	TRUE	K02835	peptide chain release factor 1	COG0216	PrfA	Translation, ribosomal structure and biogenesis
OG0000742	HTCC1002_00753	HTCC1002	Q1V1T0	TrEMBL	100	100	100	1.31e-241	668	TRUE	K02835	peptide chain release factor 1	COG0216	PrfA	Translation, ribosomal structure and biogenesis
OG0000742	NP1_00730	NP1	A0A6H1Q3B2	TrEMBL	100	100	100	1.31e-241	668	TRUE	K02835	peptide chain release factor 1	COG0216	PrfA	Translation, ribosomal structure and biogenesis
OG0000743	HTCC1062_00372	HTCC1062	Q4FNP6	TrEMBL	100	100	100	7.9e-263	724	TRUE	NA	NA	COG0683	LivK	Amino acid transport and metabolism
OG0000743	NP1_00907	NP1	A0A6H1Q4K1	TrEMBL	100	100	100	2.64e-261	720	TRUE	NA	NA	COG0683	LivK	Amino acid transport and metabolism
OG0000743	HTCC1002_00909	HTCC1002	Q1V1C9	TrEMBL	100	100	100	7.57e-261	719	TRUE	NA	NA	COG0683	LivK	Amino acid transport and metabolism
OG0000744	NP1_00322	NP1	A0A6H1Q0Y4	TrEMBL	100	100	100	3.76e-304	837	TRUE	K03545	trigger factor	COG0544	Tig	Posttranslational modification, protein turnover, chaperones
OG0000744	HTCC1062_00887	HTCC1062	Q4FM95	Swiss-Prot	100	100	100	1.01e-297	813	TRUE	K03545	trigger factor	COG0544	Tig	Posttranslational modification, protein turnover, chaperones
OG0000744	HTCC1002_00403	HTCC1002	Q1V2S5	TrEMBL	100	100	100	5.2e-295	813	TRUE	K03545	trigger factor	COG0544	Tig	Posttranslational modification, protein turnover, chaperones
OG0000745	NP1_00003	NP1	A0A6H1Q1C3	TrEMBL	100	100	100	2.41e-81	244	TRUE	NA	NA	NA	NA	NA
OG0000745	HTCC1002_00037	HTCC1002	Q4FLC5	TrEMBL	100	100	100	1.98e-80	241	TRUE	NA	NA	NA	NA	NA
OG0000746	NP1_00511	NP1	A0A6H1Q337	TrEMBL	100	100	100	0	1598	TRUE	K04744	LPS-assembly protein	COG1452	LptD	Cell wall/membrane/envelope biogenesis
OG0000746	HTCC1002_00562	HTCC1002	Q4FMQ7	TrEMBL	100	100	100	0	1593	TRUE	K04744	LPS-assembly protein	COG1452	LptD	Cell wall/membrane/envelope biogenesis
OG0000747	HTCC1002_01324	HTCC1002	Q1V067	TrEMBL	100	100	100	6.49e-301	823	TRUE	K02054	putative spermidine/putrescine transport system permease protein	COG1176	PotB	Amino acid transport and metabolism
OG0000747	HTCC1040_01188	HTCC1040	Q4FKZ9	TrEMBL	100	100	100	9.22e-301	822	TRUE	K02054	putative spermidine/putrescine transport system permease protein	COG1176	PotB	Amino acid transport and metabolism
OG0000748	NP1_01396	NP1	A0A6H1Q5X6	TrEMBL	100	100	100	3.01e-105	307	TRUE	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	COG0041	PurE	Nucleotide transport and metabolism
OG0000748	HTCC1002_01386	HTCC1002	Q4FL63	TrEMBL	100	100	100	8.62e-105	306	TRUE	K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	COG0041	PurE	Nucleotide transport and metabolism
OG0000749	HTCC1062_00954	HTCC1062	Q4FM29	TrEMBL	100	100	100	0	867	TRUE	NA	NA	COG2204	AtoC	Signal transduction mechanisms
OG0000749	HTCC1002_00330	HTCC1002	Q1UZ10	TrEMBL	100	100	100	0	866	TRUE	NA	NA	COG2204	AtoC	Signal transduction mechanisms
OG0000749	NP1_00260	NP1	A0A6H1Q0H9	TrEMBL	100	100	100	4.14e-305	862	TRUE	NA	NA	COG2204	AtoC	Signal transduction mechanisms
OG0000750	NP1_00232	NP1	A0A6H1Q0G5	TrEMBL	100	100	100	1.9e-167	471	TRUE	K05896	segregation and condensation protein A	COG1354	ScpA	Replication, recombination and repair
OG0000750	HTCC1002_00305	HTCC1002	Q1UZ33	TrEMBL	100	100	100	3.83e-167	470	TRUE	K05896	segregation and condensation protein A	COG1354	ScpA	Replication, recombination and repair
OG0000750	HTCC1013_00819	HTCC1013	Q4FM07	TrEMBL	100	100	100	3.83e-167	470	TRUE	K05896	segregation and condensation protein A	COG1354	ScpA	Replication, recombination and repair
OG0000751	NP1_00231	NP1	A0A6H1Q125	TrEMBL	100	100	100	3.16e-161	454	TRUE	K06024	segregation and condensation protein B	COG1386	ScpB	Transcription
OG0000751	HTCC1013_00820	HTCC1013	Q4FM06	TrEMBL	100	100	100	1.19e-159	450	TRUE	K06024	segregation and condensation protein B	COG1386	ScpB	Transcription
OG0000751	HTCC1002_00304	HTCC1002	Q1UZ34	TrEMBL	100	100	100	6.9e-159	448	TRUE	K06024	segregation and condensation protein B	COG1386	ScpB	Transcription
OG0000752	NP1_01174	NP1	A0A6H1Q5B9	TrEMBL	100	100	100	2.65e-300	822	TRUE	NA	NA	COG0617	PcnB	Translation, ribosomal structure and biogenesis
OG0000752	ETNP2013_S02_SV82_300m_MAG_01_00682	ETNP2013_S02_SV82_300m_MAG_01	A0A381T495	TrEMBL	99.8	100	100	4.75e-299	819	TRUE	NA	NA	COG0617	PcnB	Translation, ribosomal structure and biogenesis
OG0000752	Uisw_130_01194	Uisw_130	Q1V0L1	TrEMBL	95.3	100	100	1.23e-289	795	TRUE	NA	NA	COG0617	PcnB	Translation, ribosomal structure and biogenesis
OG0000753	NP1_01166	NP1	A0A6H1Q2X3	TrEMBL	100	100	100	1.11e-231	640	TRUE	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	COG1194	MutY	Replication, recombination and repair
OG0000753	HTCC1002_01170	HTCC1002	Q1V0L8	TrEMBL	100	100	100	1.58e-231	640	TRUE	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	COG1194	MutY	Replication, recombination and repair
OG0000753	HTCC1062_00114	HTCC1062	Q4FPF4	TrEMBL	100	100	100	1.58e-231	640	TRUE	K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	COG1194	MutY	Replication, recombination and repair
OG0000754	HTCC1013_00578	HTCC1013	Q4FNR1	TrEMBL	100	100	100	1.77e-95	281	TRUE	K03643	LPS-assembly lipoprotein	NA	NA	NA
OG0000754	HTCC1002_00924	HTCC1002	Q1V1B4	TrEMBL	100	100	100	1.02e-94	280	TRUE	K03643	LPS-assembly lipoprotein	NA	NA	NA
OG0000754	NP1_00922	NP1	A0A6H1Q2J1	TrEMBL	100	100	80.8	2.4e-77	234	TRUE	NA	NA	NA	NA	NA
OG0000755	HTCC1016_00367	HTCC1016	Q4FNI6	TrEMBL	100	100	100	7.88e-205	570	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000755	NP1_00845	NP1	A0A6H1Q223	TrEMBL	100	100	100	7.88e-205	570	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000755	HTCC1002_00844	HTCC1002	Q1V1J4	TrEMBL	100	100	100	4.56e-204	568	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000756	HTCC1062_00178	HTCC1062	Q4FP89	TrEMBL	100	100	100	2.33e-100	295	TRUE	NA	NA	COG0484	DnaJ	Posttranslational modification, protein turnover, chaperones
OG0000756	NP1_01103	NP1	A0A6H1Q354	TrEMBL	100	100	100	3.31e-100	295	TRUE	NA	NA	NA	NA	NA
OG0000756	HTCC1002_01105	HTCC1002	Q1V0T3	TrEMBL	100	100	100	6.68e-100	294	TRUE	NA	NA	COG0484	DnaJ	Posttranslational modification, protein turnover, chaperones
OG0000757	HTCC1002_00962	HTCC1002	Q1V177	TrEMBL	100	100	100	0	1072	TRUE	NA	NA	COG5360	NA	General function prediction only
OG0000757	HTCC1013_00615	HTCC1013	Q4FNU7	TrEMBL	100	100	100	0	1072	TRUE	NA	NA	COG5360	NA	General function prediction only
OG0000758	NP1_00512	NP1	A0A6H1Q1S6	TrEMBL	100	100	100	1.1e-200	560	TRUE	NA	NA	COG0760	SurA	Posttranslational modification, protein turnover, chaperones
OG0000758	HTCC1002_00563	HTCC1002	Q4FMQ8	TrEMBL	100	100	100	2.88e-180	508	TRUE	NA	NA	COG0760	SurA	Posttranslational modification, protein turnover, chaperones
OG0000759	HTCC1002_00292	HTCC1002	Q1UZ46	TrEMBL	100	100	100	1.01e-108	316	TRUE	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	COG0669	CoaD	Coenzyme transport and metabolism
OG0000759	NP1_00219	NP1	A0A6H1Q0N8	TrEMBL	100	100	100	1.01e-108	316	TRUE	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	COG0669	CoaD	Coenzyme transport and metabolism
OG0000759	HTCC1013_00832	HTCC1013	Q4FLZ4	Swiss-Prot	100	100	100	3.95e-111	315	TRUE	K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	COG0669	CoaD	Coenzyme transport and metabolism
OG0000760	HTCC1002_01272	HTCC1002	Q1V0B8	TrEMBL	100	100	100	7.65e-82	244	TRUE	NA	NA	COG4696	MazG2	Nucleotide transport and metabolism
OG0000760	HTCC1062_00012	HTCC1062	Q4FPM4	TrEMBL	100	100	100	7.65e-82	244	TRUE	NA	NA	COG4696	MazG2	Nucleotide transport and metabolism
OG0000761	NP1_00117	NP1	A0A6H1Q0I3	TrEMBL	100	100	100	2.3e-185	519	TRUE	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	COG0414	PanC	Coenzyme transport and metabolism
OG0000761	HTCC1062_01094	HTCC1062	Q4FLP6	Swiss-Prot	100	100	96.4	8.39e-179	496	TRUE	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	COG0414	PanC	Coenzyme transport and metabolism
OG0000761	HTCC1002_00194	HTCC1002	Q1UZD9	TrEMBL	100	100	96.4	5.03e-175	493	TRUE	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	COG0414	PanC	Coenzyme transport and metabolism
OG0000762	NP1_00576	NP1	A0A6H1Q1M0	TrEMBL	100	100	100	2.13e-94	278	TRUE	NA	NA	COG4235	NrfG	Energy production and conversion
OG0000762	HTCC1002_00616	HTCC1002	Q4FMW9	TrEMBL	100	100	100	1.1e-71	221	TRUE	NA	NA	COG4235	NrfG	Energy production and conversion
OG0000763	LSUCC0530_00410	LSUCC0530	A0A964UY24	TrEMBL	100	100	100	8.53e-46	150	TRUE	NA	NA	COG5007	IbaG	Signal transduction mechanisms
OG0000763	HTCC1013_00990	HTCC1013	Q4FLJ3	TrEMBL	100	100	100	2.02e-44	146	TRUE	NA	NA	COG5007	IbaG	Signal transduction mechanisms
OG0000763	Uisw_113_00515	Uisw_113	A0A6H1Q098	TrEMBL	100	100	100	1.66e-43	144	TRUE	NA	NA	COG5007	IbaG	Signal transduction mechanisms
OG0000764	HTCC1013_00969	HTCC1013	Q4FLK9	Swiss-Prot	100	100	100	2.71e-159	442	TRUE	K02863	large subunit ribosomal protein L1	COG0081	RplA	Translation, ribosomal structure and biogenesis
OG0000764	HTCC1002_00157	HTCC1002	Q1UZH6	TrEMBL	100	100	100	9.82e-157	442	TRUE	K02863	large subunit ribosomal protein L1	COG0081	RplA	Translation, ribosomal structure and biogenesis
OG0000765	NP1_00882	NP1	A0A6H1Q428	TrEMBL	100	100	100	6.91e-94	276	TRUE	K09826	Fur family transcriptional regulator, iron response regulator	COG0735	Fur	Inorganic ion transport and metabolism
OG0000765	HTCC1002_00884	HTCC1002	Q4FNM0	TrEMBL	100	100	100	1.98e-93	275	TRUE	K09826	Fur family transcriptional regulator, iron response regulator	COG0735	Fur	Inorganic ion transport and metabolism
OG0000766	NP1_00048	NP1	A0A6H1Q0K5	TrEMBL	100	100	100	4.79e-212	588	TRUE	K03417	methylisocitrate lyase [EC:4.1.3.30]	COG2513	PrpB	Carbohydrate transport and metabolism
OG0000766	HTCC1002_00122	HTCC1002	Q4FLI0	TrEMBL	100	100	100	3.94e-211	586	TRUE	K03417	methylisocitrate lyase [EC:4.1.3.30]	COG2513	PrpB	Carbohydrate transport and metabolism
OG0000767	HTCC1002_00326	HTCC1002	Q1UZ13	TrEMBL	100	100	100	3.83e-249	686	TRUE	K09969	general L-amino acid transport system substrate-binding protein	COG0834	HisJ	Amino acid transport and metabolism
OG0000767	HTCC1040_00796	HTCC1040	A0A6H1Q2R3	TrEMBL	100	100	100	5.43e-249	686	TRUE	K09969	general L-amino acid transport system substrate-binding protein	COG0834	HisJ	Amino acid transport and metabolism
OG0000768	NP1_00521	NP1	A0A6H1Q347	TrEMBL	100	100	100	1.15e-90	269	TRUE	K02939	large subunit ribosomal protein L9	COG0359	RplI	Translation, ribosomal structure and biogenesis
OG0000768	HTCC1002_00572	HTCC1002	Q4FMR7	Swiss-Prot	100	100	100	1.24e-90	263	TRUE	K02939	large subunit ribosomal protein L9	COG0359	RplI	Translation, ribosomal structure and biogenesis
OG0000769	HTCC1002_00140	HTCC1002	Q4FLJ7	Swiss-Prot	100	100	100	4e-181	500	TRUE	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	COG0152	PurC	Nucleotide transport and metabolism
OG0000770	NP1_00063	NP1	A0A6H1Q0D3	TrEMBL	100	100	100	8.28e-48	155	TRUE	K23264	phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]	COG1828	PurS	Nucleotide transport and metabolism
OG0000770	HTCC1002_00139	HTCC1002	Q4FLJ6	TrEMBL	100	100	100	2.38e-47	154	TRUE	K23264	phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]	COG1828	PurS	Nucleotide transport and metabolism
OG0000771	NP1_01086	NP1	A0A6H1Q2Z7	TrEMBL	100	100	100	9.56e-104	302	TRUE	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	COG0802	TsaE	Translation, ribosomal structure and biogenesis
OG0000771	HTCC1062_00196	HTCC1062	Q4FP71	TrEMBL	100	100	100	3.61e-103	301	TRUE	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	COG0802	TsaE	Translation, ribosomal structure and biogenesis
OG0000771	HTCC1002_01087	HTCC1002	Q1V0V1	TrEMBL	100	100	100	7.29e-103	300	TRUE	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	COG0802	TsaE	Translation, ribosomal structure and biogenesis
OG0000772	HTCC1002_00159	HTCC1002	Q4FLL1	Swiss-Prot	100	100	100	4.97e-64	193	TRUE	K02935	large subunit ribosomal protein L7/L12	COG0222	RplL	Translation, ribosomal structure and biogenesis
OG0000773	NP1_00230	NP1	A0A6H1Q2B2	TrEMBL	100	100	100	4.75e-35	122	TRUE	K03116	sec-independent protein translocase protein TatA	COG1826	TatA	Intracellular trafficking, secretion, and vesicular transport
OG0000773	HTCC1002_00303	HTCC1002	Q4FM05	Swiss-Prot	100	100	100	9.41e-37	120	TRUE	K03116	sec-independent protein translocase protein TatA	COG1826	TatA	Intracellular trafficking, secretion, and vesicular transport
OG0000774	HTCC1002_00966	HTCC1002	Q4FNV1	TrEMBL	100	100	100	7.85e-60	186	TRUE	NA	NA	COG4327	NA	Function unknown
OG0000774	HTCC1016_00247	HTCC1016	A0A6H1Q3Z9	TrEMBL	100	100	100	1.12e-59	186	TRUE	NA	NA	COG4327	NA	Function unknown
OG0000775	NP1_01022	NP1	A0A6H1Q3R4	TrEMBL	100	100	100	1.31e-196	547	TRUE	NA	NA	COG1073	FrsA	Signal transduction mechanisms
OG0000775	ETNP2013_S02_SV82_300m_MAG_01_00100	ETNP2013_S02_SV82_300m_MAG_01	A0A381RY39	TrEMBL	98.4	91	97.2	5.82e-173	486	TRUE	NA	NA	COG1073	FrsA	Signal transduction mechanisms
OG0000776	HTCC1002_00465	HTCC1002	Q1V2L2	TrEMBL	100	100	100	1.14e-268	738	TRUE	K11749	regulator of sigma E protease [EC:3.4.24.-]	COG0750	RseP	Posttranslational modification, protein turnover, chaperones
OG0000776	HTCC1013_00113	HTCC1013	Q4FMF6	TrEMBL	100	100	100	1.14e-268	738	TRUE	K11749	regulator of sigma E protease [EC:3.4.24.-]	COG0750	RseP	Posttranslational modification, protein turnover, chaperones
