id	prokka_seq_name	COG_ID	COG_GENE_NAME	COG_NAME	COG_LETTER	KO	ko_definition
OG2034	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2035	Sulfite reductase [ferredoxin]	COG0155	CysI	"Sulfite reductase, beta subunit (hemoprotein)"	P	K00381	sulfite reductase (NADPH) hemoprotein beta-component
OG2036	hypothetical protein	COG4798	NA	Predicted methyltransferase	R	NA	NA
OG2037	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	COG0697	RhaT	Permease of the drug/metabolite transporter (DMT) superfamily	G	NA	NA
OG2038	hypothetical protein	COG5375	NA	Uncharacterized conserved protein	S	K11719	lipopolysaccharide export system protein LptC
OG2039	hypothetical protein	COG1309	AcrR	"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA"	K	NA	NA
OG2040	Bifunctional coenzyme PQQ synthesis protein C/D	COG3682	CopY	"Transcriptional regulator, CopY/TcrY family"	K	K06138	pyrroloquinoline quinone biosynthesis protein D
OG2041	hypothetical protein	COG5501	SoxY	Sulfur oxidation protein SoxY	S	K17226	sulfur-oxidizing protein SoxY
OG2042	Benzoyl-CoA oxygenase component B	COG3396	YdbO	"1,2-phenylacetyl-CoA epoxidase, catalytic subunit"	Q	K15512	"benzoyl-CoA 2,3-epoxidase subunit B"
OG2043	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2044	hypothetical protein	COG1807	ArnT	"PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA"	M	NA	NA
OG2045	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2046	2-keto-3-deoxy-L-rhamnonate aldolase	COG3836	HpcH	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	G	K02510	4-hydroxy-2-oxoheptanedioate aldolase
OG2047	hypothetical protein	COG1280	RhtB	Threonine/homoserine/homoserine lactone efflux protein	E	NA	NA
OG2048	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2049	hypothetical protein	COG0479	SdhB/FrdB	"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit"	C	K25995	succinate dehydrogenase iron-sulfur subunit
OG2050	Fumarate reductase flavoprotein subunit	COG1053	SdhA	"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit"	C	NA	NA
OG2051	hypothetical protein	COG1002	YeeA	"Type II restriction/modification system, endonuclease and methylase domains"	V	K07317	adenine-specific DNA-methyltransferase
OG2052	hypothetical protein	COG5616	TolBN	TolB amino-terminal domain (function unknown)	T	K01768	adenylate cyclase
OG2053	hypothetical protein	COG1309	AcrR	"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA"	K	NA	NA
OG2054	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2055	putative isomerase YddE	COG0384	YHI9	"Predicted epimerase YddE/YHI9, PhzF superfamily"	R	K06998	"trans-2,3-dihydro-3-hydroxyanthranilate isomerase"
OG2056	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2057	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2058	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2059	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2060	2-oxoglutarate dehydrogenase E1 component	COG0567	SucA	"2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes"	C	NA	NA
OG2061	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2062	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2063	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2064	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2065	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2066	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2067	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2068	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2069	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2070	hypothetical protein	COG0358	DnaG	DNA primase (bacterial type)	L	NA	NA
OG2071	S-formylglutathione hydrolase	COG0627	FrmB	S-formylglutathione hydrolase FrmB	V	K01070	S-formylglutathione hydrolase
OG2072	hypothetical protein	COG2303	BetA	Choline dehydrogenase or related flavoprotein	I	NA	NA
OG2073	hypothetical protein	COG3026	RseB	Membrane protein TolA involved in colicin uptake	M	NA	NA
OG2074	hypothetical protein	COG1591	NA	"Holliday junction resolvase Hjc, archaeal type"	L	NA	NA
OG2075	Ubiquinone biosynthesis accessory factor UbiJ	COG3255	SCP2	"Putative sterol carrier protein, contains SCP2 domain"	I	NA	NA
OG2076	hypothetical protein	COG1525	YncB	"Endonuclease YncB, thermonuclease family"	L	K01174	micrococcal nuclease
OG2077	hypothetical protein	COG3608	NA	Predicted deacylase	R	NA	NA
OG2078	hypothetical protein	COG3367	NA	"Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family"	R	K26272	D-glutamate N-acetyltransferase
OG2079	hypothetical protein	COG0596	MenH	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold"	H	NA	NA
OG2080	hypothetical protein	COG0208	NrdB	"Ribonucleotide reductase beta subunit, ferritin-like domain"	F	NA	NA
OG2081	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2082	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2083	hypothetical protein	COG0456	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	NA	NA
OG2084	Thymidine kinase	COG1435	Tdk	Thymidine kinase	F	K00857	thymidine kinase
OG2085	hypothetical protein	COG0859	RfaF	ADP-heptose:LPS heptosyltransferase	M	NA	NA
OG2086	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2087	hypothetical protein	COG0697	RhaT	Permease of the drug/metabolite transporter (DMT) superfamily	G	NA	NA
OG2088	Inner membrane protein YbjJ	COG0738	FucP	Fucose permease	G	NA	NA
OG2089	HTH-type transcriptional regulator RafR	COG1609	PurR	"DNA-binding transcriptional regulator, LacI/PurR family"	K	K02529	LacI family transcriptional regulator
OG2090	hypothetical protein	COG0004	AmtB	Ammonia channel protein AmtB	P	NA	NA
OG2091	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2092	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2093	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2094	hypothetical protein	COG3664	XynB	Beta-xylosidase	G	NA	NA
OG2095	hypothetical protein	COG5285	PhyH	"Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family"	Q	NA	NA
OG2096	ATP synthase gamma chain	COG0224	AtpG	"FoF1-type ATP synthase, gamma subunit"	C	NA	NA
OG2097	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2098	hypothetical protein	COG1853	RutF	"FMN reductase RutF, DIM6/NTAB family"	C	NA	NA
OG2099	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2100	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2101	hypothetical protein	COG0500	SmtA	SAM-dependent methyltransferase	Q	K16868	tellurite methyltransferase
OG2102	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2103	23S rRNA 5-hydroxycytidine synthase	COG0826	RlhA	"23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family"	J	NA	NA
OG2104	Respiratory nitrate reductase 2 beta chain	COG1140	NarY	Nitrate reductase beta subunit	C	K00371	"nitrate reductase / nitrite oxidoreductase, beta subunit"
OG2105	Respiratory nitrate reductase 1 gamma chain	COG2181	NarI	Nitrate reductase gamma subunit	C	K00374	nitrate reductase gamma subunit
OG2106	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2107	NADPH-ferredoxin reductase FprA	COG0493	GltD	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	E	K00528	ferredoxin/flavodoxin---NADP+ reductase
OG2108	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2109	hypothetical protein	COG5387	Atp12	Mitochondrial FoF1-type ATP synthase assembly chaperone ATP12	O	NA	NA
OG2110	hypothetical protein	COG3746	OprP	Phosphate-selective porin	P	K07221	phosphate-selective porin OprO and OprP
OG2111	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2112	hypothetical protein	COG2070	YrpB	"NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family"	R	K00459	nitronate monooxygenase
OG2113	putative 3-phenylpropionic acid transporter	COG0477	ProP	"MFS family permease, includes anhydromuropeptide permease AmpG"	G	K05820	"MFS transporter, PPP family, 3-phenylpropionic acid transporter"
OG2114	"(3,5-dihydroxyphenyl)acetyl-CoA 1,2-dioxygenase"	COG1024	CaiD	Enoyl-CoA hydratase/carnithine racemase	I	NA	NA
OG2115	hypothetical protein	COG0667	PdxI	Predicted oxidoreductase of the aldo/keto reductase family	H	K07079	uncharacterized protein
OG2116	NADPH-dependent 7-cyano-7-deazaguanine reductase	COG0780	QueFC	"NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily"	J	K09457	7-cyano-7-deazaguanine reductase
OG2117	hypothetical protein	COG0596	MenH	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold"	H	NA	NA
OG2118	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2119	ATP-dependent dethiobiotin synthetase BioD	COG0132	BioD	Dethiobiotin synthetase	H	K01935	dethiobiotin synthetase
OG2120	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2121	2-oxoglutarate dehydrogenase E1 component	COG0567	SucA	"2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes"	C	NA	NA
OG2122	hypothetical protein	COG1593	DctQ	"TRAP-type C4-dicarboxylate transport system, large permease component"	G	NA	NA
OG2123	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2124	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2125	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2126	hypothetical protein	COG1633	YhjR	"Rubrerythrin, includes spore coat protein YhjR"	P	K22737	erythrin-vacuolar iron transport family protein
OG2127	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2128	hypothetical protein	COG1682	TagG	ABC-type polysaccharide/teichoic acid/polyol phosphate export permease	G	K09690	lipopolysaccharide transport system permease protein
OG2129	Vitamin B12 import ATP-binding protein BtuD	COG1134	TagH	"ABC-type polysaccharide/polyol phosphate transport system, ATPase component"	G	K09691	lipopolysaccharide transport system ATP-binding protein
OG2130	hypothetical protein	COG0665	DadA	Glycine/D-amino acid oxidase (deaminating)	E	NA	NA
OG2131	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2132	hypothetical protein	COG0415	PhrB	Deoxyribodipyrimidine photolyase	L	NA	NA
OG2133	hypothetical protein	COG0379	NadA	Quinolinate synthase	H	NA	NA
OG2134	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2135	UDP-glucose 6-dehydrogenase TuaD	COG1004	Ugd	UDP-glucose 6-dehydrogenase	M	NA	NA
OG2136	hypothetical protein	COG2226	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	NA	NA
OG2137	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2138	hypothetical protein	COG4625	FhaB	"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain"	S	K19231	fibronectin-binding autotransporter adhesin
OG2139	hypothetical protein	COG0500	SmtA	SAM-dependent methyltransferase	Q	NA	NA
OG2140	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2141	hypothetical protein	COG0018	ArgS	Arginyl-tRNA synthetase	J	K01887	arginyl-tRNA synthetase
OG2142	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2143	hypothetical protein	COG1530	CafA	Ribonuclease G or E	J	NA	NA
OG2144	hypothetical protein	COG0546	Gph	"Phosphoglycolate phosphatase, HAD superfamily"	C	NA	NA
OG2145	hypothetical protein	COG0419	SbcC	DNA repair exonuclease SbcCD ATPase subunit	L	NA	NA
OG2146	hypothetical protein	COG2226	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	H	NA	NA
OG2147	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2148	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2149	Sarcosine oxidase subunit beta	COG0665	DadA	Glycine/D-amino acid oxidase (deaminating)	E	NA	NA
OG2150	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2151	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2152	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2153	hypothetical protein	COG0739	NlpD	"Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain"	M	NA	NA
OG2154	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2155	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2156	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2157	Long-chain-fatty-acid--CoA ligase FadD13	COG0318	MenE/FadK	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	I	NA	NA
OG2158	hypothetical protein	COG2989	ERG3	"Murein L,D-transpeptidase YcbB/YkuD"	I	NA	NA
OG2159	hypothetical protein	COG0584	UgpQ	Glycerophosphoryl diester phosphodiesterase	I	NA	NA
OG2160	hypothetical protein	COG5395	NA	Uncharacterized membrane protein	S	NA	NA
OG2161	hypothetical protein	COG0417	PolB	DNA polymerase B elongation subunit	L	NA	NA
OG2162	Protease HtpX	COG0501	HtpX	Zn-dependent protease with chaperone function	O	NA	NA
OG2163	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2164	hypothetical protein	COG1216	WcaE	"Glycosyltransferase, GT2 family"	G	NA	NA
OG2165	hypothetical protein	COG5294	YxeA	"Uncharacterized conserved protein YxeA, DUF1093 family"	S	NA	NA
OG2166	hypothetical protein	COG4704	NA	"Uncharacterized conserved protein, DUF2141 family"	S	NA	NA
OG2167	hypothetical protein	COG2165	PulG	"Type II secretory pathway, pseudopilin PulG"	N	NA	NA
OG2168	hypothetical protein	COG1203	Cas3	CRISPR-Cas type I system-associated endonuclease/helicase Cas3	V	NA	NA
OG2169	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2170	hypothetical protein	COG0436	AspB	Aspartate/methionine/tyrosine aminotransferase	E	NA	NA
OG2171	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2172	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2173	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2174	hypothetical protein	COG2205	KdpD	K+-sensing histidine kinase KdpD	T	NA	NA
OG2175	hypothetical protein	COG0069	GltB2	Glutamate synthase domain 2	E	NA	NA
OG2176	hypothetical protein	COG1196	Smc	Chromosome segregation ATPase Smc	D	NA	NA
OG2177	hypothetical protein	COG1309	AcrR	"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA"	K	NA	NA
OG2178	hypothetical protein	COG5470	NA	"Uncharacterized conserved protein, DUF1330 family"	S	NA	NA
OG2179	hypothetical protein	COG5271	MDN1	"Midasin, AAA ATPase with  vWA domain, involved in ribosome maturation"	J	NA	NA
OG2180	Acyl-CoA dehydrogenase	COG1960	CaiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	I	NA	NA
OG2181	Putative acyl-CoA dehydrogenase FadE17	COG1960	CaiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	I	NA	NA
OG2182	Acyl-homoserine lactone acylase PvdQ	COG2366	PvdQ	Acyl-homoserine lactone (AHL) acylase PvdQ	Q	K07116	acyl-homoserine-lactone acylase
OG2183	hypothetical protein	COG5436	NA	Uncharacterized membrane protein	S	NA	NA
OG2184	hypothetical protein	COG5402	NA	"Uncharacterized protein, contains DUF1214 domain"	S	NA	NA
OG2185	hypothetical protein	COG5588	NA	"Uncharacterized conserved protein, DUF1326 domain"	S	NA	NA
OG2186	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2187	"Biphenyl-2,3-diol 1,2-dioxygenase 2"	COG0346	GloA	"Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family"	Q	NA	NA
OG2188	Glutamine synthetase	COG0174	GlnA	Glutamine synthetase	E	K01915	glutamine synthetase
OG2189	Putative trans-acting enoyl reductase	COG3268	NA	"Uncharacterized conserved protein, related to short-chain dehydrogenases"	S	NA	NA
OG2190	hypothetical protein	COG5468	NA	Predicted lipoprotein involved in lipopolysaccharide assembly	S	K03643	LPS-assembly lipoprotein
OG2191	hypothetical protein	COG5522	YwaF	Uncharacterized membrane protein YwaF	S	NA	NA
OG2192	hypothetical protein	COG1246	ArgA	"N-acetylglutamate synthase or related acetyltransferase, GNAT family"	E	K03828	putative acetyltransferase
OG2193	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2194	N-(5'-phosphoribosyl)anthranilate isomerase	COG0135	TrpF	Phosphoribosylanthranilate isomerase	E	NA	NA
OG2195	Uracil phosphoribosyltransferase	COG0035	Upp	Uracil phosphoribosyltransferase	F	K00761	uracil phosphoribosyltransferase
OG2196	hypothetical protein	COG2226	UbiE	"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase"	H	K16868	tellurite methyltransferase
OG2197	hypothetical protein	COG1748	Lys9	"Saccharopine dehydrogenase, NADP-dependent"	E	NA	NA
OG2198	hypothetical protein	COG5481	NA	"Uncharacterized conserved protein, DUF465 domain"	S	NA	NA
OG2199	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2200	NAD-dependent protein deacetylase	COG0846	SIR2	"NAD-dependent protein deacetylase, SIR2 family"	O	K12410	NAD-dependent deacetylase
OG2201	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2202	Xylose isomerase	COG2115	XylA	Xylose isomerase	G	K01805	xylose isomerase
OG2203	hypothetical protein	COG2403	YjiA	"Zn/Ni/Co-binding GTPase YjiA, predicted metallochaperone, CobW/Nha3/YciC family"	P	NA	NA
OG2204	hypothetical protein	COG0371	GldA	"Glycerol dehydrogenase or related enzyme, iron-containing ADH family"	C	K00096	glycerol-1-phosphate dehydrogenase [NAD(P)+]
OG2205	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2206	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2207	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2208	Sulfate adenylyltransferase	COG2046	MET3	ATP sulfurylase (sulfate adenylyltransferase)	P	K00958	sulfate adenylyltransferase
OG2209	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2210	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2211	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2212	Oxygen-dependent choline dehydrogenase	COG2303	BetA	Choline dehydrogenase or related flavoprotein	I	NA	NA
OG2213	hypothetical protein	COG3569	Gnt1	DNA topoisomerase IB	L	NA	NA
OG2214	hypothetical protein	COG2981	CysZ	Sulfate transporter CysZ	E	K06203	CysZ protein
OG2215	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2216	hypothetical protein	COG1141	Fer	Ferredoxin	C	K05337	ferredoxin NA
OG2217	hypothetical protein	COG5643	NA	Uncharacterized conserved protein containing a metal-binding domain	R	NA	NA
OG2218	hypothetical protein	COG2223	NarK	Nitrate/nitrite transporter NarK	P	K02575	"MFS transporter, NNP family, nitrate/nitrite transporter"
OG2219	hypothetical protein	NA	NA	NA	NA	K07794	putative tricarboxylic transport membrane protein
OG2220	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2221	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2222	putative oxidoreductase CzcO	COG2072	CzcO	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	P	K07222	putative flavoprotein involved in K+ transport
OG2223	Proton/glutamate-aspartate symporter	COG1301	GltP	Na+/H+-dicarboxylate symporter	C	NA	NA
OG2224	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2225	Multidrug resistance protein MdtA	COG0845	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	M	NA	NA
OG2226	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2227	putative protein	COG3653	NA	N-acyl-D-aspartate/D-glutamate deacylase	Q	K06015	N-acyl-D-amino-acid deacylase
OG2228	hypothetical protein	COG0790	TPR	TPR repeat	R	NA	NA
OG2229	hypothetical protein	COG3216	NA	"Uncharacterized conserved protein, DUF2062 family"	S	K09928	uncharacterized protein
OG2230	hypothetical protein	COG5501	SoxY	Sulfur oxidation protein SoxY	S	K17226	sulfur-oxidizing protein SoxY
OG2231	Nitrogen regulatory protein	COG1762	PtsN	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	G	K02806	nitrogen PTS system EIIA component
OG2232	hypothetical protein	COG3901	NosR	Transcriptional regulator NosR of nitric oxide reductase	K	K19339	"NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator"
OG2233	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2234	Transcription antitermination protein RfaH	COG0250	NusG	Transcription termination/antitermination protein NusG	K	K05785	transcriptional antiterminator RfaH
OG2235	Bacterioferritin	COG2193	Bfr	Bacterioferritin (cytochrome b1)	P	K03594	bacterioferritin
OG2236	hypothetical protein	COG3827	PopZ	Cell pole-organizing protein PopZ	D	NA	NA
OG2237	hypothetical protein	COG5462	NA	Predicted secreted (periplasmic) protein	S	NA	NA
OG2238	hypothetical protein	NA	NA	NA	NA	NA	NA
OG2239	hypothetical protein	COG0183	PaaJ	Acetyl-CoA acetyltransferase	I	NA	NA
OG2240	hypothetical protein	COG1545	NA	"Uncharacterized OB-fold protein, contains Zn-ribbon domain"	R	K07068	uncharacterized protein
OG2241	hypothetical protein	COG2993	CcoO	"Cbb3-type cytochrome oxidase, cytochrome c subunit FixO"	C	K17223	L-cysteine S-thiosulfotransferase
