OG_ID	Sequence_ID	Sequence_length	Gap_count	Identity_count	Difference_count	Percent_change
OG0002877	AG-899-M07_AG-899-M07_00868	59	0	47	4	20.338984
OG0002878	AG-325-C18_AG-325-C18_01012	272	0	260	8	4.411765
OG0002879	AG-325-E08_AG-325-E08_00434	494	24	265	169	48.841698
OG0002880	AH-287-G05_AH-287-G05_01118	232	7	205	8	14.225942
OG0002881	Uisw_137_Uisw_137_00840	216	5	152	44	31.221720
OG0002882	AG-325-L05_AG-325-L05_00731	43	0	27	15	37.209301
OG0002883	HIMB1402_HIMB1402_01158	82	13	81	0	14.736842
OG0002884	AG-333-K06_AG-333-K06_00542	61	3	56	4	12.500000
OG0002885	AG-899-J23_AG-899-J23_01103	102	0	97	4	4.901961
OG0002886	AG-899-M19_AG-899-M19_00548	314	28	154	134	54.970760
OG0002887	AG-404-P13_AG-404-P13_01051	306	25	196	78	40.785500
OG0002888	AG-414-B15_AG-414-B15_01038	250	4	135	85	46.850395
OG0002889	AG-918-G15_AG-918-G15_00334	33	0	32	0	3.030303
OG0002890	AG-896-O18_AG-896-O18_00498	250	26	161	63	41.666668
OG0002891	AG-894-B07_AG-894-B07_01224	84	0	65	15	22.619047
OG0002892	AG-447-N18_AG-447-N18_00849	96	5	84	7	16.831684
OG0002893	AG-337-D16_AG-337-D16_00677	285	56	139	115	59.237537
OG0002894	AG-896-L20_AG-896-L20_00636	343	2	217	84	37.101448
OG0002895	AG-894-K14_AG-894-K14_00032	82	0	78	3	4.878049
OG0002896	AG-337-G04_AG-337-G04_00407	188	16	128	53	37.254902
OG0002897	AG-916-N14_AG-916-N14_00201	294	36	190	72	42.424244
OG0002898	HIMB1492_HIMB1492_00554	84	2	84	0	2.325581
OG0002899	AG-359-B05_AG-359-B05_00425	308	21	307	1	6.686930
OG0002900	AG-359-O11_AG-359-O11_00250	187	2	183	2	3.174603
OG0002901	AG-359-D09_AG-359-D09_00294	93	0	91	2	2.150538
OG0002902	AG-359-F04_AG-359-F04_00818	678	48	435	204	40.082645
OG0002903	AG-913-C03_AG-913-C03_01217	881	109	781	50	21.111111
OG0002904	AG-422-D23_AG-422-D23_01164	87	0	73	9	16.091953
OG0002905	AG-359-O11_AG-359-O11_00335	59	1	31	28	48.333332
OG0002906	AG-359-O11_AG-359-O11_01187	36	0	36	0	0.000000
OG0002907	IMCC9063_IMCC9063_00874	142	8	102	28	32.000000
OG0002908	AG-893-J08_AG-893-J08_00901	164	15	131	23	26.815643
OG0002909	HTCC1013_HTCC1013_00865	105	1	94	2	11.320755
OG0002910	AG-390-G11_AG-390-G11_00501	259	0	258	1	0.386100
OG0002911	AG-390-G11_AG-390-G11_00503	332	0	332	0	0.000000
OG0002912	AG-390-G11_AG-390-G11_00504	327	0	317	6	3.058104
OG0002913	AG-430-K07_AG-430-K07_01193	436	10	401	24	10.089686
OG0002914	AG-390-M15_AG-390-M15_01014	145	15	111	23	30.625000
OG0002915	AG-893-L07_AG-893-L07_00356	185	13	125	42	36.868687
OG0002916	HIMB1746_HIMB1746_00001	97	11	76	9	29.629629
OG0002917	AG-390-M15_AG-390-M15_00528	463	32	275	147	44.444443
OG0002918	ARS1_ARS1_00976	116	21	94	15	31.386862
OG0002919	HIMB1559_HIMB1559_00993	58	0	56	2	3.448276
OG0002920	HIMB1430_HIMB1430_00943	53	0	49	3	7.547170
OG0002921	AG-439-C08_AG-439-C08_00372	33	0	31	1	6.060606
OG0002922	AG-905-O08_AG-905-O08_00506	107	25	66	32	50.000000
OG0002923	AG-908-L09_AG-908-L09_01334	312	15	262	34	19.877676
OG0002924	RS40_RS40_00862	480	50	250	174	52.830189
OG0002925	ME-33_ME-33_00533	131	23	67	58	56.493507
OG0002926	AG-422-C21_AG-422-C21_00836	48	0	47	1	2.083333
OG0002927	AG-422-N14_AG-422-N14_01047	313	28	191	80	43.988270
OG0002928	AG-899-O02_AG-899-O02_00875	406	18	304	63	28.301888
OG0002929	AG-905-M05_AG-905-M05_00117	306	60	212	59	42.076504
OG0002930	AG-899-N21_AG-899-N21_01187	309	13	165	105	48.757763
OG0002931	MED1116_MED1116_00381	219	7	204	9	9.734513
OG0002932	HIMB1577_HIMB1577_01115	204	2	184	18	10.679611
OG0002933	AG-918-B06_AG-918-B06_00841	148	0	129	13	12.837838
OG0002934	AG-892-C18_AG-892-C18_00962	63	5	59	2	13.235294
OG0002935	AG-426-F15_AG-426-F15_01350	140	9	136	4	8.724833
OG0002936	AG-426-F15_AG-426-F15_01440	83	14	55	26	43.298969
OG0002937	AG-919-N17_AG-919-N17_00046	127	0	121	3	4.724410
OG0002938	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_01043	38	0	26	11	31.578947
OG0002939	AG-893-L13_AG-893-L13_00862	79	0	70	7	11.392406
OG0002940	AG-894-B06_AG-894-B06_00227	250	11	192	38	26.436781
OG0002941	MED602_MED602_00622	716	264	372	266	62.040817
OG0002942	AG-439-D15_AG-439-D15_01038	302	4	247	30	19.281046
OG0002943	MED605_MED605_00027	828	45	493	238	43.528065
OG0002944	AG-913-I06_AG-913-I06_00643	231	2	107	93	54.077251
OG0002945	AG-447-O23_AG-447-O23_01139	33	0	29	2	12.121212
OG0002946	HIMB1702_HIMB1702_01143	679	0	625	25	7.952872
OG0002947	AG-914-I16_AG-914-I16_00556	279	62	210	42	38.416424
OG0002948	HTCC1016_HTCC1016_01117	187	0	180	2	3.743315
OG0002949	HIMB1430_HIMB1430_00155	159	7	157	2	5.421687
OG0002950	AG-892-E08_AG-892-E08_00395	192	3	189	3	3.076923
OG0002951	AG-901-I06_AG-901-I06_01220	330	84	187	101	54.830917
OG0002952	AG-894-B06_AG-894-B06_01249	362	38	222	116	44.500000
OG0002953	AG-893-K09_AG-893-K09_00312	32	0	32	0	0.000000
OG0002954	AG-894-A09_AG-894-A09_00418	48	0	46	1	4.166667
OG0002955	HIMB114_HIMB114_00331	249	0	225	7	9.638555
OG0002956	HIMB114_HIMB114_00330	56	0	55	0	1.785714
OG0002957	HIMB1492_HIMB1492_00211	396	63	367	9	20.043573
OG0002958	AG-919-C02_AG-919-C02_00985	259	34	186	53	36.518772
OG0002959	AG-904-F17_AG-904-F17_01246	347	78	160	147	62.352940
OG0002960	HIMB1430_HIMB1430_00891	106	3	106	0	2.752294
OG0002961	HIMB109_HIMB109_00931	335	0	321	4	4.179104
OG0002962	HIMB114_HIMB114_00965	211	0	211	0	0.000000
OG0002963	Uisw_090_Uisw_090_01335	175	7	112	44	38.461540
OG0002964	CPC289_CPC289_00100	101	4	82	10	21.904762
OG0002965	HIMB109_HIMB109_00047	68	0	67	1	1.470588
OG0002966	HIMB109_HIMB109_00140	47	1	47	0	2.083333
OG0002967	HIMB1321_HIMB1321_00807	94	0	93	0	1.063830
OG0002968	HIMB1430_HIMB1430_00899	75	0	75	0	0.000000
OG0002969	HIMB1556_HIMB1556_01004	195	0	192	2	1.538462
OG0002970	HIMB1430_HIMB1430_00903	125	0	125	0	0.000000
OG0002971	HIMB1430_HIMB1430_00917	217	16	217	0	6.866953
OG0002972	HIMB1492_HIMB1492_00994	144	4	144	0	2.702703
OG0002973	Uisw_101_Uisw_101_00492	190	21	113	55	46.445499
OG0002974	HIMB1559_HIMB1559_00982	223	0	223	0	0.000000
OG0002975	HIMB1506_HIMB1506_01536	195	0	195	0	0.000000
OG0002976	HIMB1559_HIMB1559_00969	545	74	545	0	11.954765
OG0002977	HIMB1559_HIMB1559_00974	171	3	160	3	8.045977
OG0002978	HIMB1577_HIMB1577_01118	54	1	54	0	1.818182
OG0002979	HIMB1623_HIMB1623_00622	47	1	42	4	12.500000
OG0002980	HTCC1013_HTCC1013_01263	46	0	43	2	6.521739
OG0002981	ME-17_ME-17_00089	68	0	67	0	1.470588
OG0002982	ME-18_ME-18_00989	59	0	59	0	0.000000
OG0002983	MED602_MED602_00626	69	1	35	27	50.000000
OG0002984	MED602_MED602_00976	118	0	96	8	18.644068
OG0002985	AG-894-L17_AG-894-L17_01335	218	90	140	52	54.545456
OG0002986	AG-337-G04_AG-337-G04_00906	237	147	114	121	70.312500
OG0002987	AG-414-B08_AG-414-B08_01098	193	25	183	6	16.055046
OG0002988	HIMB1559_HIMB1559_01001	181	43	181	0	19.196428
OG0002989	MED605_MED605_00049	47	0	41	4	12.765958
OG0002990	HTCC7211_HTCC7211_00870	91	5	72	11	25.000000
OG0002991	HIMB1509_HIMB1509_01223	282	60	163	88	52.339180
OG0002992	AG-349-I05_AG-349-I05_00614	380	33	197	153	52.300243
OG0002993	AG-918-M15_AG-918-M15_01069	44	0	23	17	47.727272
OG0002994	AG-390-C22_AG-390-C22_00812	200	9	126	58	39.712917
OG0002995	AG-904-F11_AG-904-F11_00121	47	0	32	9	31.914894
OG0002996	AG-903-K07_AG-903-K07_00630	92	7	48	34	51.515152
OG0002997	AG-916-D16_AG-916-D16_00718	71	0	70	1	1.408451
OG0002998	AG-892-F15_AG-892-F15_01416	381	25	182	167	55.172413
OG0002999	AG-325-L05_AG-325-L05_00705	344	6	185	117	47.142857
OG0003000	AG-899-E14_AG-899-E14_01029	87	10	80	4	17.525774
OG0003001	AG-892-F15_AG-892-F15_01423	98	16	97	1	14.912281
OG0003002	AG-333-D08_AG-333-D08_00270	69	0	66	2	4.347826
OG0003003	AG-333-D08_AG-333-D08_00722	60	0	44	14	26.666666
OG0003004	AG-333-K06_AG-333-K06_00533	88	0	88	0	0.000000
OG0003005	AG-337-C19_AG-337-C19_00389	155	13	132	16	21.428572
OG0003006	AG-337-D16_AG-337-D16_00314	910	33	610	255	35.312832
OG0003007	AG-918-K13_AG-918-K13_00884	259	0	228	14	11.969112
OG0003008	AG-893-N07_AG-893-N07_00498	201	3	151	29	25.980392
OG0003009	AG-447-L10_AG-447-L10_00785	37	0	32	3	13.513514
OG0003010	AG-900-K14_AG-900-K14_00814	131	0	128	1	2.290076
OG0003011	AG-900-M14_AG-900-M14_00968	174	0	164	5	5.747127
OG0003012	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00159	128	5	77	37	42.105263
OG0003013	AG-349-O05_AG-349-O05_01012	73	0	59	10	19.178082
OG0003014	AG-359-B05_AG-359-B05_01099	131	2	82	44	38.345863
OG0003015	AG-359-B05_AG-359-B05_01100	140	5	97	35	33.103447
OG0003016	AG-359-B05_AG-359-B05_01103	486	17	359	104	28.628231
OG0003017	SAG-MED15_SAG-MED15_01216	394	2	279	82	29.545454
OG0003018	AG-359-F04_AG-359-F04_01027	254	0	251	3	1.181102
OG0003019	AG-894-L19_AG-894-L19_01236	94	0	74	19	21.276596
OG0003020	RS39_RS39_01090	101	4	67	24	36.190475
OG0003021	SAG-MED05_SAG-MED05_00122	316	36	176	82	50.000000
OG0003022	AG-911-E04_AG-911-E04_01109	59	0	52	4	11.864407
OG0003023	AG-359-M21_AG-359-M21_00123	113	10	47	51	61.788616
OG0003024	HTCC1016_HTCC1016_01086	113	1	79	26	30.701754
OG0003025	AG-917-B07_AG-917-B07_01121	182	7	123	41	34.920635
OG0003026	AG-359-P18_AG-359-P18_01051	235	10	214	19	12.653061
OG0003027	AG-365-B19_AG-365-B19_00379	289	0	275	7	4.844291
OG0003028	AG-365-O14_AG-365-O14_00614	233	0	195	24	16.309013
OG0003029	AG-917-C08_AG-917-C08_00906	344	49	343	1	12.722647
OG0003030	AG-390-E04_AG-390-E04_01101	251	22	187	47	31.501831
OG0003031	AG-892-C18_AG-892-C18_00949	348	22	197	107	46.756756
OG0003032	AG-390-J21_AG-390-J21_00026	181	43	75	83	66.517860
OG0003033	AG-913-F03_AG-913-F03_01233	639	16	509	96	22.290077
OG0003034	AG-390-L03_AG-390-L03_00319	406	10	296	74	28.846153
OG0003035	HIMB1507_HIMB1507_01171	667	8	421	180	37.629631
OG0003036	HIMB1577_HIMB1577_00497	262	14	116	133	57.971016
OG0003037	ARS1_ARS1_01141	299	6	196	77	35.737705
OG0003038	AG-905-M05_AG-905-M05_00120	188	11	119	53	40.201004
OG0003039	AH-287-G05_AH-287-G05_00991	132	9	85	33	39.716312
OG0003040	Uisw_127_Uisw_127_00562	93	2	77	15	18.947369
OG0003041	HIMB1556_HIMB1556_01002	160	0	159	0	0.625000
OG0003042	Uisw_101_Uisw_101_00545	1005	54	616	339	41.831917
OG0003043	HIMB1494_HIMB1494_00998	74	24	73	0	25.510204
OG0003044	AG-914-J05_AG-914-J05_00013	442	51	200	196	59.432049
OG0003045	AG-414-B15_AG-414-B15_00634	139	0	123	5	11.510792
OG0003046	AG-911-E04_AG-911-E04_00007	470	49	245	169	52.793835
OG0003047	AG-426-I21_AG-426-I21_00695	54	0	48	4	11.111111
OG0003048	HIMB1623_HIMB1623_00611	338	5	247	63	27.988338
OG0003049	AG-894-A11_AG-894-A11_01056	175	5	74	89	58.888889
OG0003050	AG-422-B22_AG-422-B22_00089	156	1	112	25	28.662420
OG0003051	HIMB1602_HIMB1602_00195	575	106	367	175	46.108665
OG0003052	HIMB1430_HIMB1430_01497	64	2	55	3	16.666666
OG0003053	AG-909-J05_AG-909-J05_00621	53	2	33	17	40.000000
OG0003054	HIMB1430_HIMB1430_01005	130	5	72	43	46.666668
OG0003055	AG-896-L20_AG-896-L20_00158	301	12	226	61	27.795527
OG0003056	AG-920-L11_AG-920-L11_00338	56	1	50	4	12.280702
OG0003057	AG-899-O02_AG-899-O02_00001	309	142	220	73	51.219513
OG0003058	AG-430-B09_AG-430-B09_00720	163	44	91	58	56.038647
OG0003059	Uisw_099_02_Uisw_099_02_00101	38	0	33	3	13.157895
OG0003060	AG-430-E20_AG-430-E20_01285	310	21	180	104	45.619335
OG0003061	AG-917-E05_AG-917-E05_00958	465	34	318	124	36.272545
OG0003062	MED602_MED602_01024	113	11	58	45	53.225807
OG0003063	AG-439-D15_AG-439-D15_01040	154	9	107	24	34.355827
OG0003064	MED605_MED605_00030	146	2	94	30	36.486488
OG0003065	MED602_MED602_01169	183	0	150	24	18.032787
OG0003066	AG-899-G02_AG-899-G02_00646	301	51	148	127	57.954544
OG0003067	AG-439-O15_AG-439-O15_01099	88	0	72	12	18.181818
OG0003068	HIMB1505_HIMB1505_00880	340	111	324	9	28.159645
OG0003069	AG-447-F10_AG-447-F10_00104	419	3	413	3	2.132701
OG0003070	HIMB1513_HIMB1513_01393	445	0	425	7	4.494382
OG0003071	AG-909-A17_AG-909-A17_01112	52	0	43	6	17.307692
OG0003072	AG-891-C15_AG-891-C15_00039	283	39	245	20	23.913044
OG0003073	AG-447-M05_AG-447-M05_01425	515	9	286	196	45.419846
OG0003074	HIMB2187_HIMB2187_00885	188	0	188	0	0.000000
OG0003075	HIMB1505_HIMB1505_00451	418	0	414	1	0.956938
OG0003076	AG-917-I17_AG-917-I17_01141	47	0	46	1	2.127660
OG0003077	AG-461-P14_AG-461-P14_00514	399	32	392	4	9.048724
OG0003078	AG-457-M14_AG-457-M14_00896	236	21	235	1	8.560311
OG0003079	AG-457-M14_AG-457-M14_01047	209	44	205	1	18.972332
OG0003080	HIMB1559_HIMB1559_00533	110	2	109	0	2.678571
OG0003081	AG-892-C18_AG-892-C18_01103	174	0	154	9	11.494253
OG0003082	AG-895-J19_AG-895-J19_00489	368	40	159	172	61.029411
OG0003083	AG-891-J04_AG-891-J04_01415	79	0	79	0	0.000000
OG0003084	AG-918-M15_AG-918-M15_00589	372	0	372	0	0.000000
OG0003085	HIMB2304_HIMB2304_00804	48	0	41	6	14.583333
OG0003086	AG-899-M07_AG-899-M07_00876	166	4	149	11	12.352942
OG0003087	AG-899-M07_AG-899-M07_00880	322	29	317	4	9.686609
OG0003088	AG-920-L20_AG-920-L20_01341	368	24	368	0	6.122449
OG0003089	LSUCC0723_LSUCC0723_01242	230	3	148	67	36.480686
OG0003090	AG-894-A03_AG-894-A03_00933	47	4	37	9	27.450981
OG0003091	AG-894-A09_AG-894-A09_00347	275	5	249	23	11.071428
OG0003092	LSUCC0261_LSUCC0261_00173	158	10	77	66	54.166668
OG0003093	FZCC0015_FZCC0015_00768	32	0	22	8	31.250000
OG0003094	HTCC7211_HTCC7211_00864	65	6	61	1	14.084507
OG0003095	AG-908-L09_AG-908-L09_01351	154	3	154	0	1.910828
OG0003096	AG-894-P23_AG-894-P23_00707	45	0	45	0	0.000000
OG0003097	AG-895-F17_AG-895-F17_00523	118	0	95	16	19.491526
OG0003098	AG-904-F17_AG-904-F17_00653	66	0	64	1	3.030303
OG0003099	AG-908-F18_AG-908-F18_00219	169	7	145	16	17.613636
OG0003100	HIMB1492_HIMB1492_00212	80	0	80	0	0.000000
OG0003101	HIMB140_HIMB140_00395	277	6	210	44	25.795053
OG0003102	HIMB1611_HIMB1611_00316	314	16	265	29	19.696970
OG0003103	LSUCC0723_LSUCC0723_00600	252	71	161	68	50.154800
OG0003104	HIMB1746_HIMB1746_00154	112	0	101	8	9.821428
OG0003105	HTCC1040_HTCC1040_01020	242	2	174	57	28.688524
OG0003106	HIMB1509_HIMB1509_01214	52	0	48	2	7.692307
OG0003107	HIMB1430_HIMB1430_00904	157	1	157	0	0.632911
OG0003108	AG-913-I06_AG-913-I06_00332	398	21	184	170	56.085918
OG0003109	AH-287-O09_AH-287-O09_00382	59	6	40	13	38.461540
OG0003110	HIMB122_HIMB122_00680	252	14	110	111	58.646618
OG0003111	AH-324-N03_AH-324-N03_01304	73	0	60	11	17.808220
OG0003112	AG-913-I14_AG-913-I14_00384	304	19	234	43	27.554180
OG0003113	HIMB2187_HIMB2187_00958	189	50	123	63	48.535564
OG0003114	HIMB1746_HIMB1746_00085	83	1	79	4	5.952381
OG0003115	Uisw_092_Uisw_092_00716	83	0	77	4	7.228916
OG0003116	HIMB1623_HIMB1623_00056	190	25	96	78	55.348839
OG0003117	HIMB2104_HIMB2104_00550	153	12	149	2	9.696970
OG0003118	Uisw_114_Uisw_114_00361	31	0	14	14	54.838711
OG0003119	HIMB1430_HIMB1430_01502	161	9	141	17	17.058823
OG0003120	AH-287-F15_AH-287-F15_00041	67	0	43	12	35.820896
OG0003121	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00488	177	0	160	12	9.604520
OG0003122	HIMB1623_HIMB1623_00653	54	0	33	20	38.888889
OG0003123	Uisw_136_Uisw_136_01315	176	3	170	2	5.027933
OG0003124	CPC289_CPC289_00299	108	2	94	8	14.545455
OG0003125	HIMB109_HIMB109_01029	107	0	107	0	0.000000
OG0003126	HIMB1494_HIMB1494_00857	305	1	305	0	0.326797
OG0003127	HIMB1494_HIMB1494_00858	1122	5	1116	3	0.976043
OG0003128	HIMB109_HIMB109_00055	55	0	55	0	0.000000
OG0003129	HIMB1427_HIMB1427_00364	35	0	35	0	0.000000
OG0003130	HIMB1430_HIMB1430_01504	68	3	47	16	33.802818
OG0003131	HIMB1492_HIMB1492_00558	152	6	152	0	3.797468
OG0003132	HIMB1559_HIMB1559_00532	119	11	119	0	8.461538
OG0003133	HIMB1559_HIMB1559_01002	110	0	110	0	0.000000
OG0003134	HIMB1573_HIMB1573_00161	71	0	68	1	4.225352
OG0003135	Uisw_113_Uisw_113_00372	209	0	208	0	0.478469
OG0003136	ME-33_ME-33_00148	133	3	101	22	25.735294
OG0003137	ME-17_ME-17_00116	76	0	76	0	0.000000
OG0003138	ME-17_ME-17_00118	327	0	327	0	0.000000
OG0003139	ME-17_ME-17_00119	44	0	44	0	0.000000
OG0003140	ME-17_ME-17_00122	319	0	319	0	0.000000
OG0003141	MED602_MED602_01338	533	106	382	133	40.219093
OG0003142	SAG-MED49_SAG-MED49_00697	137	2	137	0	1.438849
OG0003143	Uisw_130_Uisw_130_01550	35	0	35	0	0.000000
OG0003144	HTCC1002_HTCC1002_00705	44	21	43	1	33.846153
OG0003145	AG-916-B06_AG-916-B06_00344	331	130	298	26	35.357918
OG0003146	AG-916-E17_AG-916-E17_00551	290	109	233	29	41.604012
OG0003147	AG-390-G11_AG-390-G11_00407	291	98	128	130	67.095116
OG0003148	AG-899-N21_AG-899-N21_00316	299	90	203	60	47.814911
OG0003149	AG-390-G13_AG-390-G13_00348	77	54	45	25	65.648857
OG0003150	HIMB1513_HIMB1513_01388	439	110	436	2	20.582878
OG0003151	AG-894-A09_AG-894-A09_00125	417	40	371	26	18.818380
OG0003152	AG-422-N15_AG-422-N15_01014	192	25	185	3	14.746544
OG0003153	AG-325-E08_AG-325-E08_00455	297	36	296	0	11.111111
OG0003154	AG-899-E14_AG-899-E14_00650	119	9	107	5	16.406250
OG0003155	AG-891-J04_AG-891-J04_00188	414	9	302	66	28.605202
OG0003156	AAA795-A20_AAA795-A20_00061	219	18	206	13	13.080169
OG0003157	AG-917-D09_AG-917-D09_00581	48	0	34	12	29.166666
OG0003158	AG-325-E13_AG-325-E13_00533	34	0	31	1	8.823529
OG0003159	AG-325-E13_AG-325-E13_00580	383	7	335	29	14.102564
OG0003160	AG-325-E20_AG-325-E20_00454	67	0	52	8	22.388060
OG0003161	AG-359-M21_AG-359-M21_00722	83	3	75	5	12.790698
OG0003162	AG-325-G21_AG-325-G21_00951	112	0	109	2	2.678571
OG0003163	AG-325-G21_AG-325-G21_01056	41	7	30	7	37.500000
OG0003164	Uisw_130_Uisw_130_00473	77	0	59	12	23.376623
OG0003165	Uisw_130_Uisw_130_00469	240	0	218	9	9.166667
OG0003166	AG-325-L02_AG-325-L02_00962	32	1	31	1	6.060606
OG0003167	AG-325-L05_AG-325-L05_00490	307	22	280	14	14.893617
OG0003168	AG-325-L05_AG-325-L05_00894	120	4	112	5	9.677420
OG0003169	HIMB4_HIMB4_00600	196	4	174	11	13.000000
OG0003170	AG-333-A04_AG-333-A04_00577	129	1	101	16	22.307692
OG0003171	AG-333-A04_AG-333-A04_01270	412	29	316	72	28.344671
OG0003172	HIMB2104_HIMB2104_01095	471	83	417	35	24.729242
OG0003173	AG-899-M07_AG-899-M07_00835	142	6	142	0	4.054054
OG0003174	AG-917-F18_AG-917-F18_00281	156	0	152	1	2.564103
OG0003175	AG-899-M07_AG-899-M07_00839	360	39	348	5	12.781955
OG0003176	AG-899-M07_AG-899-M07_00840	87	9	84	2	12.500000
OG0003177	AG-916-E19_AG-916-E19_01152	242	2	222	5	9.016394
OG0003178	AG-337-C19_AG-337-C19_00390	147	2	142	2	4.697987
OG0003179	HIMB1559_HIMB1559_00726	194	0	194	0	0.000000
OG0003180	AG-915-G13_AG-915-G13_00282	313	3	240	45	24.050632
OG0003181	AG-457-M14_AG-457-M14_00158	426	27	333	56	26.490067
OG0003182	AG-918-K13_AG-918-K13_01119	71	20	68	2	25.274725
OG0003183	AG-439-B12_AG-439-B12_00872	207	8	174	19	19.069767
OG0003184	AG-439-O15_AG-439-O15_01034	344	8	234	58	33.522728
OG0003185	AG-349-I05_AG-349-I05_00017	31	0	31	0	0.000000
OG0003186	AG-349-I05_AG-349-I05_00097	264	17	181	59	35.587189
OG0003187	HTCC9022_HTCC9022_00766	462	15	364	49	23.689728
OG0003188	FZCC0015_FZCC0015_01360	514	5	484	10	6.743738
OG0003189	FZCC0015_FZCC0015_01359	1138	25	1047	36	9.974205
OG0003190	AG-349-L17_AG-349-L17_01293	60	0	58	2	3.333333
OG0003191	AG-359-B05_AG-359-B05_00189	98	0	78	17	20.408163
OG0003192	AG-899-N21_AG-899-N21_00624	360	15	196	120	47.733334
OG0003193	HIMB1577_HIMB1577_00111	527	10	516	5	3.910614
OG0003194	AG-359-F04_AG-359-F04_00808	308	15	240	42	25.696594
OG0003195	AG-359-G17_AG-359-G17_01107	91	0	80	8	12.087913
OG0003196	AG-359-G22_AG-359-G22_00001	48	0	44	2	8.333333
OG0003197	AG-359-G22_AG-359-G22_00429	406	23	294	66	31.468531
OG0003198	HIMB1494_HIMB1494_00056	230	30	214	8	17.692308
OG0003199	AG-439-C18_AG-439-C18_00967	217	11	206	7	9.649123
OG0003200	AH-324-F03_AH-324-F03_01274	64	0	54	10	15.625000
OG0003201	HIMB1506_HIMB1506_00658	214	10	208	3	7.142857
OG0003202	AG-390-C17_AG-390-C17_01368	299	17	238	43	24.683544
OG0003203	HIMB1701_HIMB1701_00408	96	0	83	5	13.541667
OG0003204	AG-453-K22_AG-453-K22_00979	155	24	97	39	45.810055
OG0003205	AG-894-A03_AG-894-A03_01032	311	24	305	4	8.955224
OG0003206	AG-390-D02_AG-390-D02_00813	42	4	40	2	13.043478
OG0003207	Uisw_101_Uisw_101_00142	215	4	207	0	5.479452
OG0003208	AG-390-G11_AG-390-G11_00512	94	0	93	0	1.063830
OG0003209	AG-390-J21_AG-390-J21_00364	284	31	177	65	43.809525
OG0003210	AG-390-G11_AG-390-G11_01085	326	0	321	1	1.533742
OG0003211	AG-917-F18_AG-917-F18_00378	77	0	66	8	14.285714
OG0003212	AG-390-I15_AG-390-I15_01006	437	37	292	104	38.396626
OG0003213	AG-896-K10_AG-896-K10_01096	98	1	95	2	4.040404
OG0003214	AG-390-J21_AG-390-J21_00025	90	0	82	4	8.888889
OG0003215	AG-439-C18_AG-439-C18_00968	36	0	35	1	2.777778
OG0003216	AG-453-K22_AG-453-K22_00858	254	0	211	16	16.929134
OG0003217	AG-390-M14_AG-390-M14_00347	295	9	277	11	8.881579
OG0003218	AG-426-C04_AG-426-C04_00912	172	0	172	0	0.000000
OG0003219	AG-913-N09_AG-913-N09_01211	114	0	112	0	1.754386
OG0003220	AG-910-G11_AG-910-G11_00884	196	5	148	31	26.368158
OG0003221	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00567	106	0	106	0	0.000000
OG0003222	ARS1_ARS1_00302	289	29	231	37	27.358490
OG0003223	HIMB1863_HIMB1863_00930	61	2	61	0	3.174603
OG0003224	AG-410-K05_AG-410-K05_00575	98	0	97	1	1.020408
OG0003225	AG-410-K05_AG-410-K05_01199	152	0	131	18	13.815789
OG0003226	AH-321-M13_AH-321-M13_00558	149	0	147	0	1.342282
OG0003227	AG-410-L19_AG-410-L19_00656	124	7	122	2	6.870229
OG0003228	AG-410-L19_AG-410-L19_00657	53	0	52	0	1.886792
OG0003229	AG-410-O02_AG-410-O02_01077	170	0	158	11	7.058824
OG0003230	Uisw_101_Uisw_101_00546	268	0	251	3	6.343284
OG0003231	AG-414-E02_AG-414-E02_00571	87	9	53	23	44.791668
OG0003232	AG-426-I15_AG-426-I15_00507	355	11	218	82	40.437157
OG0003233	AG-909-F14_AG-909-F14_00536	272	36	267	2	13.311688
OG0003234	AG-439-O15_AG-439-O15_00925	230	2	220	4	5.172414
OG0003235	AG-912-F16_AG-912-F16_00798	208	44	203	2	19.444445
OG0003236	SAG-MED50_SAG-MED50_01024	115	0	102	8	11.304348
OG0003237	AG-422-B15_AG-422-B15_00039	135	0	135	0	0.000000
OG0003238	AG-439-D15_AG-439-D15_00841	381	5	263	96	31.865286
OG0003239	AG-422-B15_AG-422-B15_00487	347	12	235	88	34.540390
OG0003240	HIMB1623_HIMB1623_00612	177	2	152	13	15.083798
OG0003241	AG-422-D23_AG-422-D23_00491	325	11	218	65	35.119049
OG0003242	AG-422-C20_AG-422-C20_01231	516	217	509	6	30.559345
OG0003243	AG-422-G03_AG-422-G03_00775	445	5	406	21	9.777778
OG0003244	Uisw_134_02_Uisw_134_02_00554	68	6	58	5	21.621622
OG0003245	AG-422-L15_AG-422-L15_00360	54	0	53	1	1.851852
OG0003246	AG-426-C04_AG-426-C04_00027	384	145	294	68	44.423439
OG0003247	AG-426-M19_AG-426-M19_01151	52	0	52	0	0.000000
OG0003248	AG-426-F15_AG-426-F15_01360	446	36	294	107	39.004150
OG0003249	AG-461-P14_AG-461-P14_00793	320	11	171	99	48.338367
OG0003250	AG-426-I21_AG-426-I21_01230	95	0	75	19	21.052631
OG0003251	AG-426-K09_AG-426-K09_00684	45	0	45	0	0.000000
